id_cliente,categoria_nivel3,num_pedidos,volumepedidos,volumecompras
1327898,718,1,22.4,
1328041,88,1,16.0,
1328041,92,1,49.19,
1328041,240,1,76.13,
1328139,673,1,94.822,
1328139,679,1,28.5744,
1328435,364,1,33.0,
1328965,70,1,1325.2896,1325.2896
1330370,86,2,1044.22,
1330392,95,1,267.2088,
1330392,125,1,82.2,
1330392,480,1,3.25,
1330392,486,1,160.86,
1331739,96,1,186.8,186.8
1333172,114,1,512.1165,512.1165
1333387,69,1,151.15,
1333387,70,1,480.174,
1333387,84,1,50.43,
1333387,85,1,271.34,
1333387,86,1,714.46,
1333387,88,1,82.3776,
1333387,92,1,89.2392,
1333583,85,1,209.22,
1333583,92,1,89.2392,
1333629,68,1,39.96,
1333629,70,2,912.96,
1333629,81,1,60.44,
1333629,85,1,255.42,
1333629,86,1,309.16,
1333629,92,1,132.0912,
1333629,95,2,1080.3174,
1333629,96,1,71.52,
1333629,108,1,340.96,
1333629,117,1,132.84,
1333629,124,1,145.632,
1333629,132,2,369.32,
1333629,153,2,198.86,
1333629,156,1,136.2,
1333629,158,1,505.08,
1333629,183,1,256.29,
1333629,186,2,295.5,
1333629,195,3,101.18,
1333629,244,1,266.64,
1333629,250,1,250.0008,
1333629,253,1,13.53,
1333629,401,1,99.4098,
1333629,402,1,79.8198,
1333757,75,1,83.6,
1333849,70,1,244.7064,
1334114,39,2,46.94,
1334114,58,2,9.14,
1334114,95,2,346.887,
1334114,103,1,12.0,
1334114,114,5,89.6405,
1334114,117,2,146.4,
1334114,124,2,109.06,
1334114,170,4,49.18,
1334114,172,2,102.08,
1334114,173,2,126.44,
1334114,176,2,10.5,
1334114,183,1,65.2,
1334114,191,2,61.62,
1334114,195,1,43.95,
1334114,230,4,12.62,
1334114,233,4,33.44,
1334114,234,1,2.39,
1334114,235,2,165.19968,
1334114,237,1,116.03,
1334114,243,2,27.98,
1334114,244,1,16.31,
1334114,245,5,366.75,
1334114,246,3,87.2624,
1334114,247,1,30.74,
1334114,248,4,45.42,
1334114,250,1,7.56,
1334114,251,3,42.99,
1334114,253,1,14.02,
1334114,254,3,23.6,
1334114,365,1,80.8398,
1334114,376,2,42.64,
1334114,390,2,19.26,
1334114,397,2,7.5,
1334114,409,2,21.64,
1334114,426,1,3.61,
1334114,440,1,4.03,
1334114,465,2,66.24,
1334114,484,2,113.32,
1334114,489,2,6.22,
1334114,494,2,53.28,
1334114,495,2,14.98,
1334114,497,2,30.08,
1334114,508,2,2.88,
1334114,510,2,51.4,
1334114,516,4,25.54,
1334114,518,2,418.36,
1334114,566,2,37.98,
1334114,660,1,158.6898,
1334114,664,2,271.78,
1334114,703,3,164.35,
1334114,705,1,39.91,
1334114,706,1,18.63,
1334114,707,2,259.0416,
1334114,710,2,20.06,
1334114,714,2,39.0,
1334114,718,2,44.8,
1335579,111,1,85.12,
1335990,70,1,291.84,
1335990,74,1,2282.7,
1335990,75,1,378.95,
1335990,85,1,497.75,
1335990,86,1,856.45,
1335990,90,1,81.0,
1335990,92,1,264.1824,
1336209,70,1,72.96,
1337784,89,2,78.8016,
1337784,95,2,199.7808,
1337784,96,2,252.582,
1337894,70,1,162.0,
1337894,95,2,144.9504,
1338467,240,1,55.9598,
1338590,102,1,48.97,
1338590,703,1,62.85,
1338634,89,1,21.84,
1338634,95,2,617.4666,
1338634,117,1,46.8,
1338634,164,1,9.89,
1338634,339,1,7.6,
1338634,480,2,26.73,
1338634,704,1,122.4,
1338705,70,1,1353.6,
1338864,89,1,13.68,
1338864,164,1,9.25,
1338864,173,1,26.85,
1338864,186,2,372.11,
1338864,189,1,8.3,
1338864,216,1,1.63,
1338864,409,1,30.24,
1338963,240,1,165.09,
1339089,646,1,12.15,
1339274,417,1,7.9,
1339672,106,1,86.76,
1339672,244,1,15.82,
1340216,70,1,143.28,
1340608,645,1,10.65,
1340875,67,1,28.32,
1340875,74,1,25.08,
1340988,70,1,543.792,
1341211,70,1,81.5688,
1341211,73,1,56.0592,
1341211,75,1,75.79,
1341211,80,1,78.09,
1341211,83,1,67.38,
1341211,84,1,67.24,
1341211,85,1,140.24,
1341211,86,1,101.97,
1341211,88,1,75.5,
1341560,124,1,36.84,
1341743,706,1,132.91,
1341912,70,1,270.0,
1342496,85,1,114.84,
1342496,88,1,28.9296,
1342496,92,1,44.6196,
1343060,70,1,162.0,
1343246,673,1,607.5,
1343329,124,1,43.2701,
1343329,158,2,103.65,
1343329,195,1,21.26,
1343329,253,1,14.02,
1343329,652,2,858.54,
1343329,672,1,90.05,
1343329,683,1,206.0,
1343329,687,1,137.5,
1343344,384,1,6.19,
1343344,704,2,161.38,
1343379,96,1,2018.952,2018.952
1343457,114,1,502.8,
1343457,164,1,176.2,
1343457,195,1,113.45,
1343524,396,2,28.46,
1343524,397,1,3.75,
1343524,409,1,2.98,
1343524,410,1,5.5,
1343524,416,2,19.39,
1343524,417,1,6.75,
1343524,443,1,5.95,
1343524,452,1,19.45,
1343524,454,2,80.28,
1343524,495,1,3.69,
1343605,673,1,47.411,
1343671,89,1,39.4716,
1343671,95,1,327.78,
1343719,101,1,32.95,
1343719,111,1,61.74,
1343754,95,1,629.4888,
1343804,148,1,26.82,
1343804,149,2,64.52,
1343804,158,1,15.45,
1343804,164,1,47.8,
1343804,183,1,3.26,
1343804,186,1,130.2,
1343804,195,3,36.36,
1343804,202,1,7.19,
1343804,216,1,53.28,
1343804,230,1,2.55,
1343804,234,1,2.46,
1343804,240,1,35.05,
1343804,244,1,327.75,
1343804,253,2,47.62,
1343804,280,2,33.66,
1343804,315,1,8.29,
1343804,323,2,163.9,
1343804,390,2,85.45,
1343804,394,1,11.85,
1343804,396,1,1.9,
1343804,397,2,25.45,
1343804,398,1,9.02,
1343804,402,2,37.15,
1343804,403,1,2.74,
1343804,406,2,11.02,
1343804,409,2,19.27,
1343804,414,1,6.8,
1343804,416,1,5.75,
1343804,452,1,76.29,
1343804,498,1,14.12,
1343804,508,1,162.0,
1343804,516,4,108.03,
1343804,518,1,274.0,
1343804,703,1,103.0,
1344042,240,1,11.99,
1344078,452,1,179.8,
1344229,85,1,63.79,
1344240,237,1,41.47,
1344264,246,1,16.6464,
1344387,88,1,53.73,
1344387,95,1,20.16,
1344387,497,1,11.19,
1344387,516,1,15.99,
1344456,70,1,116.1,
1344515,743,1,8.49,
1344778,67,1,210.54,
1344778,68,1,204.2,
1344778,74,1,240.9,
1344835,74,2,1336.5,668.25
1344948,322,1,1608.0,
1345011,110,3,873.9198,295.44
1345011,156,1,54.2,
1345011,180,1,26.4,
1345011,230,1,59.8,
1345011,244,2,116.04,31.64
1345011,246,1,8.08,
1345100,95,1,422.28,
1345100,587,1,910.0,
1345147,70,1,41.3196,
1345207,124,1,75.16032,
1345207,660,1,172.89,
1345289,70,1,471.42,
1345289,95,2,44.83,
1345500,70,1,238.8,
1345534,95,2,113.0598,
1345591,155,1,284.75,
1346242,244,1,16.98,
1346242,703,1,62.85,
1346335,69,1,318.6,318.6
1346335,70,1,27.6996,
1346335,73,1,154.95,154.95
1346335,85,1,812.52,812.52
1346335,92,1,111.549,111.549
1346356,240,1,25.95,
1346615,68,1,6.66,
1346615,70,1,334.458,
1346615,85,1,55.0,
1346615,92,1,131.76,
1346615,95,2,203.31,
1347555,246,1,18.8928,
1347928,669,1,490.0,
1348295,484,1,1.39,
1348755,86,1,400.2,
1348781,110,1,386.46,
1348963,70,1,52.38,
1348963,77,1,64.9,
1349015,95,1,71.1612,
1349015,136,1,528.48,
1349050,128,1,3.35,
1349050,382,1,28.5904,
1349101,649,1,2.99,
1349145,74,2,1304.4,652.2
1349176,68,1,6.66,
1349176,70,1,31.5795,
1349176,95,2,51.2208,
1349176,153,1,40.0896,
1349176,168,1,3.08,
1349176,216,1,16.3,
1349267,95,1,24.84,
1349267,114,1,54.5205,
1349441,102,1,97.94,
1349441,136,1,217.7,
1349635,75,1,259.8,
1349635,86,1,1898.35,
1349716,84,1,473.0,
1349837,643,1,27.342,
1349959,70,1,93.6,
1349963,173,1,67.73,
1350085,75,1,1070.4,
1350319,129,1,114.56,
1350366,235,1,45.71,
1350366,240,1,151.34,
1350366,646,1,56.28,
1350602,323,4,255.7908,
1350712,68,1,6.66,
1350712,70,3,126.0,
1350712,72,1,20.35,
1350712,89,2,12.1704,
1350712,95,4,104.0604,
1350712,96,1,35.9208,
1350712,169,2,10.96,
1350712,250,2,34.4704,
1350712,251,2,9.01,
1350712,717,1,3.35,
1350712,721,1,14.36,
1350813,86,1,559.1,
1350819,86,1,407.88,
1350848,244,1,284.0,
1350942,75,1,173.8,
1350942,86,1,884.3,
1351018,70,1,214.8,
1351081,85,1,19.26,
1351111,508,1,7.91,
1351375,70,2,378.36,
1351375,86,1,449.5,
1351375,92,1,87.6,
1351375,96,1,20.9601,
1351991,70,3,785.5296,
1352463,706,1,26.98,
1352619,68,1,6.66,
1352619,70,2,193.56,
1352619,81,1,60.44,
1352619,84,3,999.4192,
1352619,85,1,27.5,
1352619,95,2,155.91,
1352619,117,1,3.0,
1352619,158,1,77.16,
1352619,164,2,105.44,
1352619,175,1,7.91,
1352619,186,1,43.42,
1352619,195,3,27.04,
1352619,216,1,49.9008,
1352619,244,2,299.82,
1352619,253,2,47.13,
1352619,382,1,32.4704,
1352619,409,2,38.1508,
1352898,108,1,544.04,
1352898,122,1,391.44,
1352898,124,2,567.56,
1352902,95,1,40.3488,
1353348,86,1,522.72,
1353418,70,1,594.0,
1353475,250,1,250.0008,
1353905,70,3,787.92,
1353905,95,3,653.4468,
1353974,95,1,50.1408,
1354125,70,1,226.8,
1354132,70,1,396.0,
1354300,164,1,381.84,
1354303,96,1,17.9604,
1354315,240,1,4.49,
1354374,164,1,174.6,
1354381,70,2,276.996,
1354381,85,1,27.5,
1354381,89,1,88.2036,
1354381,164,2,162.4,
1354381,183,2,315.28,
1354381,216,2,214.2432,
1354381,244,2,33.76,
1354381,706,2,51.98,
1354495,85,1,63.79,
1354495,323,1,535.0,
1354495,396,1,256.32,
1354495,403,1,253.5,
1354495,409,1,70.56,
1354495,416,1,53.8,
1354661,85,1,221.84,
1354661,86,1,562.07,
1354686,97,4,679.430000000001,486.63
1354703,646,1,12.15,
1354813,183,1,62.22,
1354906,70,1,396.0,
1354965,158,1,15.45,
1355172,183,1,71.4996,
1355218,86,2,6239.46,
1355317,62,1,2.79,
1355597,95,1,25.95,
1355597,687,1,1368.0,
1355597,701,1,129.5,
1355608,641,1,198.6,
1355608,643,1,113.76,
1355764,69,1,88.5,
1355764,70,1,214.8,
1355764,85,1,423.78,
1355764,86,2,5598.2,
1355764,88,1,782.5872,
1355764,132,1,142.08,
1355886,235,1,25.2,
1355924,508,1,54.25,
1356003,662,1,125.28,
1356003,669,1,505.0,
1356054,70,1,1123.2,
1356115,86,1,679.8,
1356115,89,1,483.0336,
1356248,70,1,576.0,
1356249,703,1,62.65,
1356657,95,1,457.992,
1356702,108,1,64.68,
1356821,108,1,64.76,
1356870,95,1,417.528,
1356986,70,1,364.8,
1359094,703,1,125.3,
1359144,94,1,266.76,
1359320,129,1,17.38,
1359320,130,1,10.79,
1359320,131,1,10.7502,
1359320,164,1,9.39,
1359320,195,1,21.26,
1359320,234,1,5.09,
1359320,237,2,9.24,
1359320,323,1,3.99,
1359457,95,2,173.7198,
1359565,119,1,289.68,
1359627,95,1,33.27,
1359627,108,1,1295.2,
1359627,244,1,284.0,
1359651,73,1,56.0592,
1359651,85,1,114.84,
1359651,89,2,24.03,
1359651,95,2,86.3496,
1360042,74,1,5869.8,
1360065,88,2,83.4312,
1360065,89,1,22.9992,
1360065,91,1,32.9592,
1360065,92,1,131.76,
1360065,95,2,110.2296,
1360065,96,1,64.44,
1360065,100,1,14.5992,
1360065,128,1,85.86,
1360065,206,1,18.49,
1360065,240,1,141.0208,
1360065,381,1,10.5,
1360065,642,1,1.75,
1360065,643,1,21.81,
1360065,644,1,3.58,
1360065,649,1,55.5,
1360065,727,1,10.3,
1360156,70,1,584.64,
1360264,706,1,140.79,
1360332,85,1,63.79,
1360355,68,4,340.74,41.04
1360355,69,1,17.98,17.98
1360355,70,6,2643.8772,622.0152
1360355,72,1,40.62,40.62
1360355,84,4,384.18,81.6
1360355,85,4,1014.57,133.92
1360355,89,4,249.192,62.298
1360355,90,4,193.4172,27.2196
1360355,92,3,395.28,
1360355,95,6,2571.105,550.8426
1360355,96,4,608.499,24.3396
1360355,136,3,339.48,113.16
1360355,153,1,63.3,63.3
1360355,158,3,293.22,97.74
1360355,183,4,296.2008,74.0502
1360355,195,3,128.04,42.68
1360355,237,4,319.0,
1360355,246,8,627.3696,272.5728
1360355,247,4,36.3,
1360355,250,3,71.8956,
1360355,253,7,87.58,28.04
1360355,323,1,5.78,5.78
1360355,390,1,11.19,11.19
1360355,403,1,15.27,15.27
1360355,426,1,14.44,14.44
1360355,443,1,12.36,12.36
1360355,465,1,34.1,34.1
1360355,477,4,164.29,23.47
1360355,480,1,105.99,105.99
1360355,494,1,37.38,37.38
1360355,497,1,245.88,245.88
1360355,505,1,21.96,21.96
1360355,506,1,14.64,14.64
1360355,508,1,38.81,38.81
1360355,518,1,36.09,36.09
1360355,621,1,2.17,2.17
1360355,719,1,31.74,31.74
1360400,70,1,27.42,
1360418,70,3,1126.2,
1360572,164,1,427.74,
1360572,195,1,173.67,
1360572,409,1,73.92,
1360572,416,1,321.84,
1360572,580,1,320.0,
1360572,581,1,295.0,
1360572,583,1,463.0,
1360664,673,1,512.512,
1361159,659,1,120.89,
1361328,39,1,32.9,
1361480,85,1,63.79,
1361570,70,1,510.72,
1361669,108,1,131.6,
1362627,240,1,115.96,
1362928,323,1,78.5,
1362928,736,1,322.08,
1363132,111,1,43.97,
1363235,235,3,1317.06,
1363235,240,1,176.67,
1363235,646,1,126.63,
1363309,70,1,238.8,
1363350,703,1,62.65,
1363436,100,1,79.06,
1363436,110,1,284.76,
1363774,89,1,1148.04,
1363930,403,1,212.0,
1364068,70,1,75.03,
1364068,89,1,27.36,
1364154,69,1,225.9,
1364154,73,1,364.4064,
1364154,85,1,135.66,
1364159,106,1,135.0,
1364159,150,1,176.84,
1364239,183,1,31.11,
1364474,67,2,65.56,32.78
1364474,68,1,44.69,
1364474,69,2,88.5,44.25
1364474,70,4,1109.664,483.5412
1364474,72,2,58.9,35.34
1364474,74,2,196.9,83.6
1364474,75,3,250.04,195.66
1364474,76,1,111.8592,
1364474,80,2,89.51,45.36
1364474,81,2,137.05,61.5
1364474,83,2,136.13,68.75
1364474,84,2,520.39,239.79
1364474,85,2,554.99,298.75
1364474,86,3,476.67,221.34
1364474,89,2,372.9852,99.1008
1364474,90,1,81.8388,81.8388
1364474,92,2,263.52,131.76
1364474,95,1,23.31,23.31
1364474,621,1,2.67,
1364819,70,1,150.06,
1364917,86,1,515.26,
1364928,183,1,74.0502,
1364951,95,1,181.8186,
1364951,108,1,311.68,
1364951,172,1,67.05,
1364951,195,1,20.12,
1365509,736,1,21.51,
1365585,85,1,577.5,
1366064,114,1,101.2,
1366072,240,1,232.452,
1366072,706,1,94.99,
1366140,164,1,9.89,
1366140,240,1,17.99,
1366140,706,1,26.99,
1366180,706,1,83.79,
1366182,84,1,289.8696,
1366182,89,1,12.5898,
1366182,95,2,100.7496,
1366182,96,2,35.56,
1366216,67,1,43.0,
1366216,68,1,7.02,
1366216,75,1,50.4,
1366250,246,1,125.6,
1366250,706,1,140.79,
1366301,95,1,6.57,
1366313,89,2,136.4676,136.4676
1366313,114,2,622.2432,307.6032
1366313,164,4,1719.15,1029.6
1366313,195,4,856.52,646.8
1366313,480,1,32.5,32.5
1366313,494,1,44.36,44.36
1366313,709,1,37.18,37.18
1366315,84,1,746.55,
1366356,95,1,25.2,
1366356,240,1,6.99,
1366612,246,1,5.88,
1366612,323,1,5.35,
1366612,706,1,17.03,
1366655,85,1,27.5,
1366655,95,1,36.2598,
1366655,195,1,21.26,
1366655,216,1,29.4,
1366655,706,1,24.89,
1366740,89,1,12.3408,
1366740,90,1,27.0,
1366740,95,1,98.1792,
1366849,103,1,75.52,
1366984,720,1,132.0,
1367032,108,1,184.68,
1367032,110,2,917.43,
1367089,68,1,13.32,
1367089,70,2,260.74,
1367089,75,1,108.76,
1367089,81,1,30.22,
1367089,83,1,134.76,
1367089,85,2,253.97,
1367089,95,2,44.2002,
1367089,195,1,7.2,
1367120,70,1,979.2,
1367151,620,2,20.7,
1367202,106,1,88.14,
1367202,111,1,55.23,
1367242,70,1,1728.0,
1367396,86,1,567.6,
1367396,89,1,60.0,
1367529,235,1,32.3,
1367669,240,1,26.99,
1367739,164,1,134.68,
1367739,195,1,34.61,
1367739,643,1,82.08,
1367739,727,2,18.03,
1368121,137,1,200.8002,
1368134,84,1,22.49,
1368135,110,1,255.6,
1368163,138,1,21.5208,
1368163,156,1,13.12,
1368163,158,1,14.36,
1368163,164,1,10.68,
1368163,216,1,10.95,
1368163,230,1,14.56,
1368163,240,1,29.98,
1368163,241,1,7.08,
1368163,244,1,16.98,
1368163,253,1,17.98,
1368163,666,1,165.25,
1368163,703,1,125.7,
1368163,704,1,38.98,
1368163,710,1,10.03,
1368163,736,1,29.75,
1368163,744,1,12.32,
1368180,96,1,3575.88,
1368180,128,1,17.04,
1368180,206,1,116.48,
1368180,240,1,2977.2232,
1368180,387,1,21.48,
1368180,641,1,155.6,
1368180,642,1,312.1676,
1368180,644,1,94.5,
1368180,649,1,841.212,
1368390,70,1,249.2964,
1368669,108,1,77.72,
1368944,237,1,24.36,
1369428,244,1,557.13,
1369489,132,1,115.32,
1369489,137,1,34.86,
1369489,138,1,153.0024,
1369489,202,1,7.35,
1369489,703,1,62.18,
1369489,734,1,15.48,
1369489,736,1,67.64,
1369509,136,1,18.86,
1369771,96,1,1191.96,
1370054,70,1,142.8384,
1370054,86,1,271.92,
1370054,88,1,41.1888,
1370054,95,1,49.95,
1370159,102,1,734.55,
1371446,583,1,1500.0,
1371812,70,1,374.4,
1371812,95,2,132.4996,
1372018,68,1,6.66,
1372018,69,1,8.85,
1372018,70,1,2022.4242,
1372018,86,1,132.9,
1372018,89,1,28.92,
1372018,92,1,131.76,
1372018,95,1,373.5492,
1372112,68,1,13.32,
1372112,70,1,413.7,
1372112,77,1,28.3,
1372112,83,1,134.76,
1372112,85,1,57.42,
1372112,86,1,110.36,
1372112,88,1,16.0,
1372112,92,1,22.3098,
1372243,85,1,597.3,
1372265,92,1,32.94,
1372410,95,1,99.0,
1372473,736,1,29.28,
1372674,239,2,49.2504,
1372772,720,1,151.7004,
1373048,75,1,75.79,
1373048,86,1,153.98,
1373048,89,1,30.852,
1373048,92,1,131.76,
1373064,672,1,265.05,
1373099,95,1,24.84,
1373306,110,1,103.1,
1373363,70,1,999.0,
1373767,86,1,644.48,
1373997,68,1,13.68,
1373997,70,1,808.8,
1374530,124,1,36.26,
1374530,138,1,87.7008,
1374530,484,1,106.43,
1375124,70,1,248.316,
1375124,95,1,175.4928,
1375124,96,1,288.048,
1375124,223,1,53.5608,
1375291,75,1,356.8,
1375291,85,1,564.26,
1375291,86,1,545.26,
1375423,114,1,102.25,
1375563,98,1,75.0,
1376580,733,1,19.16,
1376604,114,1,90.63,
1376649,85,1,1298.46,
1376649,86,1,76.99,
1376757,95,1,78.78,
1376757,251,1,5.98,
1376757,736,1,29.75,
1376766,68,1,24.71,
1376766,72,1,11.78,
1376766,77,1,63.36,
1376766,83,1,68.75,
1376766,85,1,78.6,
1376766,86,1,1132.02,
1376821,95,1,322.92,
1377254,235,1,11.17,
1377254,240,1,130.04,
1377254,743,1,1.6,
1377314,94,1,5527.92,
1377501,108,1,129.52,
1377953,95,1,196.749,
1377953,102,1,107.38,
1377953,106,1,116.7,
1377953,112,1,309.8,
1377953,114,1,5.14,
1377953,117,2,40.17,
1377953,119,1,289.68,
1377953,124,2,209.62045,
1377953,129,1,19.2,
1377953,132,1,45.0,
1377953,137,7,1645.67048,
1377953,138,1,129.1248,
1377953,139,1,56.55,
1377953,156,2,14.36,
1377953,158,3,190.5,
1377953,164,1,176.2,
1377953,183,1,77.8,
1377953,186,1,130.2,
1377953,195,1,23.7,
1377953,216,1,141.28,
1377953,230,1,28.8,
1377953,240,1,89.94,
1377953,244,1,154.54,
1377953,246,2,130.2872,
1377953,248,1,7.22,
1377953,641,1,52.4,
1377953,652,2,1303.5,
1377953,666,2,506.65,
1377953,667,1,985.0,
1377953,668,3,84.24,
1377953,669,1,1075.0,
1377953,670,2,247.19,
1377953,671,1,78.65,
1377953,673,1,57.76,
1377953,674,2,989.88,
1377953,675,1,382.5,
1377953,676,1,309.75,
1377953,677,2,483.48,
1377953,704,1,116.94,
1377953,705,1,78.06,
1377953,706,2,67.25,
1377953,710,1,11.8,
1377953,713,3,397.1,
1377953,717,1,41.52,
1377953,724,1,296.0,
1378514,106,1,82.14,
1378514,108,1,63.96,
1378514,110,1,127.5,
1378514,132,1,58.02012,
1378514,686,1,26.5,
1378514,687,1,280.0,
1378514,731,1,168.9,
1378763,240,1,61.08,
1379691,142,1,11.0,
1379761,85,1,63.79,
1379761,706,1,140.79,
1379789,183,1,31.11,
1379802,85,1,63.79,
1379860,95,1,539.9856,
1379872,80,1,52.08,
1379962,253,1,22.35,
1379970,70,1,23.88,
1379986,96,3,185.0097,
1379986,110,1,36.0,
1379986,114,1,38.4504,
1379986,117,1,34.5,
1379986,119,1,7.59,
1379986,128,1,20.3496,
1379986,153,1,1.45,
1379986,164,1,6.03,
1379986,167,1,1.59,
1379986,173,1,2.38,
1379986,176,1,3.85,
1379986,183,1,3.52,
1379986,196,1,1.57,
1379986,208,2,15.43,
1379986,233,1,8.15,
1379986,234,1,51.1191,
1379986,237,1,3.41,
1379986,239,1,1.54,
1379986,244,1,3.41,
1379986,253,1,11.34,
1379986,254,1,1.02,
1379986,429,1,2.42,
1379986,477,1,0.31,
1379986,503,1,4.15,
1379986,505,1,1.5,
1379986,508,2,66.172,
1379986,517,1,5.9,
1379986,650,1,33.516,
1379986,713,1,3.11,
1379986,728,1,0.65,
1379986,739,1,0.98,
1380047,95,1,516.24,
1380103,114,1,19.92,
1380133,70,1,795.6,
1380221,659,1,157.0,
1380477,86,1,1020.0,
1380545,88,2,63.68,63.68
1380545,96,2,58.24,58.24
1380545,165,1,45.1,45.1
1380545,202,2,6.81,6.81
1380545,206,2,38.28,38.28
1380545,235,1,7.75,7.75
1380545,240,2,138.63,138.63
1380545,381,1,10.86,10.86
1380545,382,1,8.53,8.53
1380545,642,2,8.04,8.04
1380545,643,1,3.08,3.08
1380545,646,2,11.12,11.12
1380545,649,1,59.07,59.07
1380545,706,1,19.19,19.19
1380545,743,2,51.15,51.15
1380563,193,1,43.4,
1380563,195,1,23.84,
1380563,244,1,50.76,
1380563,246,1,24.092,
1380563,250,1,23.9652,
1380563,477,1,23.47,
1380594,86,1,596.6,
1380643,70,1,2236.35,
1380688,108,1,258.72,
1380688,124,1,129.8103,
1380688,703,1,120.44,
1380781,68,1,75.0396,
1380781,70,3,249.3396,
1380781,89,1,21.84,
1380781,93,1,6.5,
1380781,95,1,25.2,
1380833,129,1,360.0,
1380838,68,1,13.32,
1380838,70,1,241.2,
1380868,95,1,20.16,
1380875,86,1,670.92,
1381007,164,1,286.8,
1381187,70,1,310.395,
1381187,92,1,263.52,
1381265,70,1,29.25,
1381291,128,1,69.42,
1381373,183,1,74.0502,
1381375,246,1,32.34,
1381430,70,2,539.52,
1381430,89,1,43.68,
1381430,90,1,54.0,
1381430,92,1,54.9,
1381430,95,4,777.0192,
1381430,253,1,1.89,
1381431,649,1,167.4,
1381439,240,1,55.86,
1381455,86,1,923.88,
1381455,95,1,1062.2592,
1381718,75,3,742.38,
1381718,86,1,94.5,
1381718,242,1,227.7696,
1381723,706,1,15.01,
1381793,171,1,114.93,
1381954,102,1,270.12,
1382035,69,1,8.85,
1382035,85,1,193.8,
1382124,85,1,145.35,
1382132,89,1,43.68,
1382132,158,1,78.18,
1382159,95,1,225.0,
1382253,706,1,140.79,
1382274,89,1,6.1704,
1382274,323,1,5.35,
1382274,390,1,5.48,
1382274,396,1,128.16,
1382274,397,1,3.99,
1382274,704,1,42.98,
1382303,70,1,162.0,
1382364,480,1,7.21,
1382365,68,1,57.18,
1382365,69,1,53.38,
1382365,70,2,672.6346,
1382365,83,1,67.38,
1382365,85,1,253.2,
1382365,86,1,340.66,
1382406,67,1,84.96,
1382406,68,1,54.72,
1382406,69,1,70.8,
1382406,70,1,90.1992,
1382406,72,1,47.12,
1382406,76,1,102.96,
1382406,80,1,89.76,
1382406,85,1,193.32,
1382406,86,1,135.96,
1382468,70,1,40.62,
1382871,649,1,24.8,
1382961,70,1,54.0,
1383107,68,1,13.68,
1383107,70,1,618.5468,
1383107,75,1,27.19,
1383107,80,1,21.71,
1383107,83,1,13.2,
1383107,84,1,8.79,
1383107,85,1,19.26,
1383107,89,1,35.7504,
1383107,92,1,22.3098,
1383107,95,1,109.1604,
1383107,136,2,518.1598,
1383107,150,1,192.05,
1383107,246,3,60.9201,
1383107,251,1,9.83,
1383107,579,1,2719.2,
1383107,720,1,199.84,
1383107,734,1,30.92,
1383141,657,1,94.9,
1383141,658,1,70.8,
1383141,668,1,216.0,
1383141,669,2,647.285,
1383141,703,1,62.65,
1383439,85,1,63.79,
1384119,244,2,34.5,17.25
1384119,652,3,1072.5,
1384119,660,2,974.4,487.2
1384284,129,1,79.9,
1384717,251,1,5.98,
1384927,713,1,191.12,
1384929,87,1,20.16,
1384929,642,1,105.6888,
1384929,643,1,3.25,
1385010,232,1,50.8032,
1385066,70,1,292.5,292.5
1385176,68,1,33.3,
1385176,70,1,264.6,
1385176,85,1,161.42,
1385176,95,1,285.2712,
1385198,70,1,720.0,
1385266,254,1,12.06,
1385339,70,1,675.27,
1385342,75,1,575.0,
1385342,85,1,2228.5,
1385342,86,1,3674.5,
1385370,158,1,85.26,
1385370,186,1,130.2,
1385370,216,1,323.4,
1385379,70,1,1725.69,
1385430,158,1,85.26,
1385430,186,1,130.2,
1385430,216,1,294.0,
1385526,129,1,360.0,
1385631,68,1,132.96,
1385631,69,1,89.2,
1385631,70,1,275.1288,
1385631,72,1,58.9,
1385631,73,1,51.48,
1385631,76,1,104.28,
1385631,83,1,26.4,
1385631,84,1,119.21,
1385631,85,1,176.13,
1385631,86,1,117.38,
1385631,88,1,41.1888,
1385631,89,2,40.8408,
1385631,92,1,22.3098,
1385631,95,1,25.0704,
1385679,70,2,1500.72,
1385764,86,1,296.0,
1386018,75,1,347.6,
1386018,85,1,318.95,
1386018,90,1,55.3992,
1386018,92,1,263.52,
1386051,136,1,31.95,
1386067,231,1,17.25,
1386114,86,1,1539.8,
1386259,73,1,196.2072,
1386358,181,1,81.7395,
1386358,246,1,16.6464,
1386514,70,2,78.5796,
1386514,89,3,53.0908,
1386514,95,3,257.7786,
1386526,70,1,354.0,
1386530,86,1,575.55,
1386531,153,1,8.05,
1386531,164,1,39.56,
1386531,183,1,15.2,
1386531,195,1,21.26,
1386531,230,1,1.09,
1386531,250,1,70.98,
1386531,706,1,49.78,
1386551,706,1,24.89,
1386576,95,1,24.6396,
1386747,89,1,246.0,
1386747,91,1,168.84,168.84
1386747,240,2,533.33,486.36
1386747,706,2,48.93,41.94
1386934,70,1,487.2,
1386988,102,1,135.06,
1386988,129,1,45.5,
1386988,136,1,250.3695,
1386988,137,1,17.43,
1386988,148,1,11.29,
1386988,251,1,17.15,
1386988,329,1,8.0,
1386988,365,1,75.4002,
1386988,383,1,24.2,
1386988,666,1,310.0,
1386988,704,1,38.98,
1386988,736,1,29.28,
1387428,68,1,13.32,
1387428,74,1,65.22,
1387428,85,1,273.87,
1387428,89,1,43.1928,
1387455,653,1,439.2,
1387611,86,1,55.91,
1387612,86,2,197.92,
