id,distributorprofile_id,name,uf
1294,28,Emilianópolis,SP
1295,28,Engenheiro Coelho,SP
1296,28,Espírito Santo do Pinhal,SP
1297,28,Espírito Santo do Turvo,SP
1298,28,Estiva Gerbi,SP
1299,28,Estrela d`Oeste,SP
1300,28,Estrela do Norte,SP
1301,28,Euclides da Cunha Paulista,SP
1302,28,Fartura,SP
1303,28,Fernando Prestes,SP
1304,28,Fernandópolis,SP
1305,28,Fernão,SP
1306,28,Ferraz de Vasconcelos,SP
1307,28,Flora Rica,SP
1308,28,Floreal,SP
1309,28,Flórida Paulista,SP
1310,28,Florínia,SP
1311,28,Franca,SP
1312,28,Francisco Morato,SP
1313,28,Franco da Rocha,SP
1314,28,Gabriel Monteiro,SP
1315,28,Gália,SP
1316,28,Garça,SP
1317,28,Gastão Vidigal,SP
1318,28,Gavião Peixoto,SP
1319,28,General Salgado,SP
1320,28,Getulina,SP
1321,28,Glicério,SP
1322,28,Guaiçara,SP
1323,28,Guaimbê,SP
1324,28,Guaíra,SP
1325,28,Guapiaçu,SP
1326,28,Guapiara,SP
1327,28,Guará,SP
1328,28,Guaraçaí,SP
1329,28,Guaraci,SP
1330,28,Guarani d`Oeste,SP
1331,28,Guarantã,SP
1332,28,Guararapes,SP
1333,28,Guararema,SP
1334,28,Guaratinguetá,SP
1335,28,Guareí,SP
1336,28,Guariba,SP
1337,28,Guarujá,SP
1338,28,Guarulhos,SP
1339,28,Guatapará,SP
1340,28,Guzolândia,SP
1341,28,Herculândia,SP
1342,28,Holambra,SP
1343,28,Hortolândia,SP
1344,28,Iacanga,SP
1345,28,Iacri,SP
1346,28,Iaras,SP
1347,28,Ibaté,SP
1348,28,Ibirá,SP
1349,28,Ibirarema,SP
1350,28,Ibitinga,SP
1351,28,Ibiúna,SP
1352,28,Icém,SP
1353,28,Iepê,SP
1354,28,Igaraçu do Tietê,SP
1355,28,Igarapava,SP
1356,28,Igaratá,SP
1357,28,Iguape,SP
1358,28,Ilha Comprida,SP
1359,28,Ilha Solteira,SP
1360,28,Ilhabela,SP
1361,28,Indaiatuba,SP
1362,28,Indiana,SP
1363,28,Indiaporã,SP
1364,28,Inúbia Paulista,SP
1365,28,Ipaussu,SP
1366,28,Iperó,SP
1367,28,Ipeúna,SP
1368,28,Ipiguá,SP
1369,28,Iporanga,SP
1370,28,Ipuã,SP
1371,28,Iracemápolis,SP
1372,28,Irapuã,SP
1373,28,Irapuru,SP
1374,28,Itaberá,SP
1375,28,Itaí,SP
1376,28,Itajobi,SP
1377,28,Itaju,SP
1378,28,Itanhaém,SP
1379,28,Itaóca,SP
1380,28,Itapecerica da Serra,SP
1381,28,Itapetininga,SP
1382,28,Itapeva,SP
1383,28,Itapevi,SP
1384,28,Itapira,SP
1385,28,Itapirapuã Paulista,SP
1386,28,Itápolis,SP
1387,28,Itaporanga,SP
1388,28,Itapuí,SP
1389,28,Itapura,SP
1390,28,Itaquaquecetuba,SP
1391,28,Itararé,SP
1392,28,Itariri,SP
1393,28,Itatiba,SP
1394,28,Itatinga,SP
1395,28,Itirapina,SP
1396,28,Itirapuã,SP
1397,28,Itobi,SP
1398,28,Itu,SP
1399,28,Itupeva,SP
1400,28,Ituverava,SP
1401,28,Jaborandi,SP
1402,28,Jaboticabal,SP
1403,28,Jacareí,SP
1404,28,Jaci,SP
1405,28,Jacupiranga,SP
1406,28,Jaguariúna,SP
1407,28,Jales,SP
1408,28,Jambeiro,SP
1409,28,Jandira,SP
1410,28,Jardinópolis,SP
1411,28,Jarinu,SP
1412,28,Jaú,SP
1413,28,Jeriquara,SP
1414,28,Joanópolis,SP
1415,28,João Ramalho,SP
1416,28,José Bonifácio,SP
1417,28,Júlio Mesquita,SP
1418,28,Jumirim,SP
1419,28,Jundiaí,SP
1420,28,Junqueirópolis,SP
1421,28,Juquiá,SP
1422,28,Juquitiba,SP
1423,28,Lagoinha,SP
1424,28,Laranjal Paulista,SP
1425,28,Lavínia,SP
1426,28,Lavrinhas,SP
1427,28,Leme,SP
1428,28,Lençóis Paulista,SP
1429,28,Limeira,SP
1430,28,Lindóia,SP
1431,28,Lins,SP
1432,28,Lorena,SP
1433,28,Lourdes,SP
1434,28,Louveira,SP
1435,28,Lucélia,SP
1436,28,Lucianópolis,SP
1437,28,Luís Antônio,SP
1438,28,Luiziânia,SP
1439,28,Lupércio,SP
1440,28,Lutécia,SP
1441,28,Macatuba,SP
1442,28,Macaubal,SP
1443,28,Macedônia,SP
1444,28,Magda,SP
1445,28,Mairinque,SP
1446,28,Mairiporã,SP
1447,28,Manduri,SP
1448,28,Marabá Paulista,SP
1449,28,Maracaí,SP
1450,28,Marapoama,SP
1451,28,Mariápolis,SP
1452,28,Marília,SP
1453,28,Marinópolis,SP
1454,28,Martinópolis,SP
1455,28,Matão,SP
1456,28,Mauá,SP
1457,28,Mendonça,SP
1458,28,Meridiano,SP
1459,28,Mesópolis,SP
1460,28,Miguelópolis,SP
1461,28,Mineiros do Tietê,SP
1462,28,Mira Estrela,SP
1463,28,Miracatu,SP
1464,28,Mirandópolis,SP
1465,28,Mirante do Paranapanema,SP
1466,28,Mirassol,SP
1467,28,Mirassolândia,SP
1468,28,Mococa,SP
1469,28,Mogi das Cruzes,SP
1470,28,Mogi Guaçu,SP
1471,28,Mogi Mirim,SP
1472,28,Mombuca,SP
1473,28,Monções,SP
1474,28,Mongaguá,SP
1475,28,Monte Alegre do Sul,SP
1476,28,Monte Alto,SP
1477,28,Monte Aprazível,SP
1478,28,Monte Azul Paulista,SP
1479,28,Monte Castelo,SP
1480,28,Monte Mor,SP
1481,28,Monteiro Lobato,SP
1482,28,Morro Agudo,SP
1483,28,Morungaba,SP
1484,28,Motuca,SP
1485,28,Murutinga do Sul,SP
1486,28,Nantes,SP
1487,28,Narandiba,SP
1488,28,Natividade da Serra,SP
1489,28,Nazaré Paulista,SP
1490,28,Neves Paulista,SP
1491,28,Nhandeara,SP
1492,28,Nipoã,SP
1493,28,Nova Aliança,SP
1494,28,Nova Campina,SP
1495,28,Nova Canaã Paulista,SP
1496,28,Nova Castilho,SP
1497,28,Nova Europa,SP
1498,28,Nova Granada,SP
1499,28,Nova Guataporanga,SP
1500,28,Nova Independência,SP
1501,28,Nova Luzitânia,SP
1502,28,Nova Odessa,SP
1503,28,Novais,SP
1504,28,Novo Horizonte,SP
1505,28,Nuporanga,SP
1506,28,Ocauçu,SP
1507,28,Óleo,SP
1508,28,Olímpia,SP
1509,28,Onda Verde,SP
1510,28,Oriente,SP
1511,28,Orindiúva,SP
1512,28,Orlândia,SP
1513,28,Osasco,SP
1514,28,Oscar Bressane,SP
1515,28,Osvaldo Cruz,SP
1516,28,Ourinhos,SP
1517,28,Ouro Verde,SP
1518,28,Ouroeste,SP
1519,28,Pacaembu,SP
1520,28,Palestina,SP
1521,28,Palmares Paulista,SP
1522,28,Palmeira d`Oeste,SP
1523,28,Palmital,SP
1524,28,Panorama,SP
1525,28,Paraguaçu Paulista,SP
1526,28,Paraibuna,SP
1527,28,Paraíso,SP
1528,28,Paranapanema,SP
1529,28,Paranapuã,SP
1530,28,Parapuã,SP
1531,28,Pardinho,SP
1532,28,Pariquera-Açu,SP
1533,28,Parisi,SP
1534,28,Patrocínio Paulista,SP
1535,28,Paulicéia,SP
1536,28,Paulínia,SP
1537,28,Paulistânia,SP
1538,28,Paulo de Faria,SP
1539,28,Pederneiras,SP
1540,28,Pedra Bela,SP
1541,28,Pedranópolis,SP
1542,28,Pedregulho,SP
1543,28,Pedreira,SP
1544,28,Pedrinhas Paulista,SP
1545,28,Pedro de Toledo,SP
1546,28,Penápolis,SP
1547,28,Pereira Barreto,SP
1548,28,Pereiras,SP
1549,28,Peruíbe,SP
1550,28,Piacatu,SP
1551,28,Piedade,SP
1552,28,Pilar do Sul,SP
1553,28,Pindamonhangaba,SP
1554,28,Pindorama,SP
1555,28,Pinhalzinho,SP
1556,28,Piquerobi,SP
1557,28,Piquete,SP
1558,28,Piracaia,SP
1559,28,Piracicaba,SP
1560,28,Piraju,SP
1561,28,Pirajuí,SP
1562,28,Pirangi,SP
1563,28,Pirapora do Bom Jesus,SP
1564,28,Pirapozinho,SP
1565,28,Pirassununga,SP
1566,28,Piratininga,SP
1567,28,Pitangueiras,SP
1568,28,Planalto,SP
1569,28,Platina,SP
1570,28,Poá,SP
1571,28,Poloni,SP
1572,28,Pompéia,SP
1573,28,Pongaí,SP
1574,28,Pontal,SP
1575,28,Pontalinda,SP
1576,28,Pontes Gestal,SP
1577,28,Populina,SP
1578,28,Porangaba,SP
1579,28,Porto Feliz,SP
1580,28,Porto Ferreira,SP
1581,28,Potim,SP
1582,28,Potirendaba,SP
1583,28,Pracinha,SP
1584,28,Pradópolis,SP
1585,28,Praia Grande,SP
1586,28,Pratânia,SP
1587,28,Presidente Alves,SP
1588,28,Presidente Bernardes,SP
1589,28,Presidente Epitácio,SP
1590,28,Presidente Prudente,SP
1591,28,Presidente Venceslau,SP
1592,28,Promissão,SP
1593,28,Quadra,SP
1594,28,Quatá,SP
1595,28,Queiroz,SP
1596,28,Queluz,SP
1597,28,Quintana,SP
1598,28,Rafard,SP
1599,28,Rancharia,SP
1600,28,Redenção da Serra,SP
1601,28,Regente Feijó,SP
1602,28,Reginópolis,SP
1603,28,Registro,SP
1604,28,Restinga,SP
1605,28,Ribeira,SP
1606,28,Ribeirão Bonito,SP
1607,28,Ribeirão Branco,SP
1608,28,Ribeirão Corrente,SP
1609,28,Ribeirão do Sul,SP
1610,28,Ribeirão dos Índios,SP
1611,28,Ribeirão Grande,SP
1612,28,Ribeirão Pires,SP
1613,28,Ribeirão Preto,SP
1614,28,Rifaina,SP
1615,28,Rincão,SP
1616,28,Rinópolis,SP
1617,28,Rio Claro,SP
1618,28,Rio das Pedras,SP
1619,28,Rio Grande da Serra,SP
1620,28,Riolândia,SP
1621,28,Riversul,SP
1622,28,Rosana,SP
1623,28,Roseira,SP
1624,28,Rubiácea,SP
1625,28,Rubinéia,SP
1626,28,Sabino,SP
1627,28,Sagres,SP
1628,28,Sales,SP
1629,28,Sales Oliveira,SP
1630,28,Salesópolis,SP
1631,28,Salmourão,SP
1632,28,Saltinho,SP
1633,28,Salto,SP
1634,28,Salto de Pirapora,SP
1635,28,Salto Grande,SP
1636,28,Sandovalina,SP
1637,28,Santa Adélia,SP
1638,28,Santa Albertina,SP
1639,28,Santa Bárbara d`Oeste,SP
1640,28,Santa Branca,SP
1641,28,Santa Clara d`Oeste,SP
1642,28,Santa Cruz da Conceição,SP
1643,28,Santa Cruz da Esperança,SP
1644,28,Santa Cruz das Palmeiras,SP
1645,28,Santa Cruz do Rio Pardo,SP
1646,28,Santa Ernestina,SP
1647,28,Santa Fé do Sul,SP
1648,28,Santa Gertrudes,SP
1649,28,Santa Isabel,SP
1650,28,Santa Lúcia,SP
1651,28,Santa Maria da Serra,SP
1652,28,Santa Mercedes,SP
1653,28,Santa Rita d`Oeste,SP
1654,28,Santa Rita do Passa Quatro,SP
1655,28,Santa Rosa de Viterbo,SP
1656,28,Santa Salete,SP
1657,28,Santana da Ponte Pensa,SP
1658,28,Santana de Parnaíba,SP
1659,28,Santo Anastácio,SP
1660,28,Santo André,SP
1661,28,Santo Antônio da Alegria,SP
1662,28,Santo Antônio de Posse,SP
1663,28,Santo Antônio do Aracanguá,SP
1664,28,Santo Antônio do Jardim,SP
1665,28,Santo Antônio do Pinhal,SP
1666,28,Santo Expedito,SP
1667,28,Santópolis do Aguapeí,SP
1668,28,Santos,SP
1669,28,São Bento do Sapucaí,SP
1670,28,São Bernardo do Campo,SP
1671,28,São Caetano do Sul,SP
1672,28,São Carlos,SP
1673,28,São Francisco,SP
1674,28,São João da Boa Vista,SP
1675,28,São João das Duas Pontes,SP
1676,28,São João de Iracema,SP
1677,28,São João do Pau d`Alho,SP
1678,28,São Joaquim da Barra,SP
1679,28,São José da Bela Vista,SP
1680,28,São José do Barreiro,SP
1681,28,São José do Rio Pardo,SP
1682,28,São José do Rio Preto,SP
1683,28,São José dos Campos,SP
1684,28,São Lourenço da Serra,SP
1685,28,São Luís do Paraitinga,SP
1686,28,São Manuel,SP
1687,28,São Miguel Arcanjo,SP
1688,28,São Paulo,SP
1689,28,São Pedro,SP
1690,28,São Pedro do Turvo,SP
1691,28,São Roque,SP
1692,28,São Sebastião,SP
1693,28,São Sebastião da Grama,SP
1694,28,São Simão,SP
1695,28,São Vicente,SP
1696,28,Sarapuí,SP
1697,28,Sarutaiá,SP
1698,28,Sebastianópolis do Sul,SP
1699,28,Serra Azul,SP
1700,28,Serra Negra,SP
1701,28,Serrana,SP
1702,28,Sertãozinho,SP
1703,28,Sete Barras,SP
1704,28,Severínia,SP
1705,28,Silveiras,SP
1706,28,Socorro,SP
1707,28,Sorocaba,SP
1708,28,Sud Mennucci,SP
1709,28,Sumaré,SP
1710,28,Suzanápolis,SP
1711,28,Suzano,SP
1712,28,Tabapuã,SP
1713,28,Tabatinga,SP
1714,28,Taboão da Serra,SP
1715,28,Taciba,SP
1716,28,Taguaí,SP
1717,28,Taiaçu,SP
1718,28,Taiúva,SP
1719,28,Tambaú,SP
1720,28,Tanabi,SP
1721,28,Tapiraí,SP
1722,28,Tapiratiba,SP
1723,28,Taquaral,SP
1724,28,Taquaritinga,SP
1725,28,Taquarituba,SP
1726,28,Taquarivaí,SP
1727,28,Tarabai,SP
1728,28,Tarumã,SP
1729,28,Tatuí,SP
1730,28,Taubaté,SP
1731,28,Tejupá,SP
1732,28,Teodoro Sampaio,SP
1733,28,Terra Roxa,SP
1734,28,Tietê,SP
1735,28,Timburi,SP
1736,28,Torre de Pedra,SP
1737,28,Torrinha,SP
1738,28,Trabiju,SP
1739,28,Tremembé,SP
1740,28,Três Fronteiras,SP
1741,28,Tuiuti,SP
1742,28,Tupã,SP
1743,28,Tupi Paulista,SP
1744,28,Turiúba,SP
1745,28,Turmalina,SP
1746,28,Ubarana,SP
1747,28,Ubatuba,SP
1748,28,Ubirajara,SP
1749,28,Uchoa,SP
1750,28,União Paulista,SP
1751,28,Urânia,SP
1752,28,Uru,SP
1753,28,Urupês,SP
1754,28,Valentim Gentil,SP
1755,28,Valinhos,SP
1756,28,Valparaíso,SP
1757,28,Vargem,SP
1758,28,Vargem Grande do Sul,SP
1759,28,Vargem Grande Paulista,SP
1760,28,Várzea Paulista,SP
1761,28,Vera Cruz,SP
1762,28,Vinhedo,SP
1763,28,Viradouro,SP
1764,28,Vista Alegre do Alto,SP
1765,28,Vitória Brasil,SP
1766,28,Votorantim,SP
1767,28,Votuporanga,SP
1768,28,Zacarias,SP
39435,57,Santo André,PB
39471,58,Campos do Jordão,SP
39507,58,Itapira,SP
1773,29,Águas de Lindóia,SP
39543,58,Paulínia,SP
39579,58,Santo André,SP
39615,54,Carapicuíba,SP
39651,61,Cerquilho,SP
39687,61,Engenheiro Coelho,SP
39723,69,Monte Alegre do Sul,SP
39752,72,Serra Negra,SP
39788,80,Vinhedo,SP
39824,88,Paulínia,SP
39860,94,Bragança Paulista,SP
39896,92,Elias Fausto,SP
39968,96,Louveira,SP
1790,29,Amparo,SP
40108,102,Vanini,RS
40143,97,Campinas,SP
40178,97,Águas de Santa Bárbara,SP
40213,111,Marília,SP
40248,17,Cabreúva,SP
40283,110,Ourinhos,SP
40318,116,Louveira,SP
40353,11,Jundiaí,SP
40423,121,Jandira,SP
40458,121,Santos,SP
40493,128,São Bernardo do Campo,SP
40528,86,Cotia,SP
40563,86,Águas de São Pedro,SP
40665,137,Descalvado,SP
40699,153,Louveira,SP
40733,156,Bilac,SP
40767,156,Guaiçara,SP
40801,156,Narandiba,SP
40835,156,Rafard,SP
40869,156,Tanabi,SP
40903,83,Natal,RN
40937,160,Louveira,SP
40971,164,São José do Rio Pardo,SP
41005,165,Holambra,SP
41039,166,Diadema,SP
41072,168,Itapira,SP
41105,182,Presidente Venceslau,SP
41138,183,Pirassununga,SP
41171,188,Osasco,SP
41204,194,Recife,PE
41270,215,Casa Branca,SP
41303,216,Aguaí,SP
41336,216,Arceburgo,MG
41369,226,Francisco Morato,SP
41402,226,São José do Rio Preto,SP
41435,224,Itaquaquecetuba,SP
41468,224,Juiz de Fora,MG
41501,224,Belford Roxo,RJ
41534,184,Águas de Lindóia,SP
41567,184,Carapicuíba,SP
41600,184,Hortolândia,SP
41633,184,Monte Mor,SP
41666,184,Ribeirão do Sul,SP
41699,184,Valinhos,SP
41732,236,Espírito Santo do Pinhal,SP
41765,236,São João da Boa Vista,SP
41798,125,Mogi Mirim,SP
41831,242,Belém,PA
41864,245,Sorocaba,SP
41930,258,Jaguariúna,SP
41963,267,Campinas,SP
41996,281,Guarulhos,SP
39436,57,Carapicuíba,SP
39472,58,Canas,SP
39508,58,Itariri,SP
39544,58,Pedra Bela,SP
39580,58,Santo Antônio de Posse,SP
39616,54,Diadema,SP
39652,61,Serra Negra,SP
39688,61,Leme,SP
39724,69,Amparo,SP
39753,72,Monte Sião,MG
1855,29,Bragança Paulista,SP
39789,80,Itatiba,SP
39825,88,Sumaré,SP
39897,92,Hortolândia,SP
39933,96,Serra Negra,SP
39969,96,Valinhos,SP
40109,102,Ciríaco,RS
40144,97,Indaiatuba,SP
40179,97,Águas de São Pedro,SP
40214,110,São Paulo,SP
40249,17,Jaguariúna,SP
40284,110,Caraguatatuba,SP
40319,116,Jarinu,SP
40354,11,Guarulhos,SP
40424,121,Jaguariúna,SP
40459,121,São Bernardo do Campo,SP
40494,128,São Caetano do Sul,SP
40529,86,Pilar do Sul,SP
40564,86,São Pedro,SP
40666,137,Espírito Santo do Pinhal,SP
40700,153,Jundiaí,SP
40734,156,Birigui,SP
40768,156,Guaraci,SP
40802,156,Natividade da Serra,SP
40836,156,Rancharia,SP
40870,156,Tambaú,SP
40904,83,João Pessoa,PB
40938,160,Paulínia,SP
40972,164,Itobi,SP
41006,165,Jacutinga,MG
41040,166,Santo André,SP
41073,168,Andradas,MG
41106,182,Irapuru,SP
41139,183,Leme,SP
41172,188,Guarulhos,SP
41205,194,Olinda,PE
41271,215,Mococa,SP
41304,216,Vargem Grande do Sul,SP
41337,174,Socorro,SP
41370,226,Ferraz de Vasconcelos,SP
41403,226,Sorocaba,SP
41436,224,Atibaia,SP
41469,224,Tiradentes,MG
41502,224,São João de Meriti,RJ
41535,184,Pedreira,SP
41568,184,Casa Branca,SP
41601,184,Ibiúna,SP
41634,184,Nova Odessa,SP
41667,184,Ribeirão Grande,SP
41700,184,Vinhedo,SP
41733,236,Estiva Gerbi,SP
41766,236,São José do Rio Pardo,SP
41799,125,Jundiaí,SP
41832,242,Macapá,AP
41865,245,Votorantim,SP
41898,257,Piedade,SP
41931,258,Ouro Fino,MG
41964,267,Jundiaí,SP
41997,281,Arujá,SP
42029,284,Amparo,SP
42093,301,Guaratinguetá,SP
42125,306,São Caetano do Sul,SP
42157,311,Orlândia,SP
42216,317,Águas de Lindóia,SP
42248,321,Limeira,SP
42280,321,Guararema,SP
42312,322,Viamão,RS
42344,275,Suzano,SP
42376,275,Rio Grande da Serra,SP
42408,328,Caieiras,SP
42440,333,Suzano,SP
42472,334,Espírito Santo do Pinhal,SP
42504,336,Biguaçu,SC
42535,325,Monteiro Lobato,SP
42566,340,Brodowski,SP
42628,345,Pedra Bela,SP
42659,346,Louveira,SP
42690,345,São José dos Campos,SP
42721,345,Morungaba,SP
42752,357,Barueri,SP
42783,275,Boituva,SP
42814,275,Cunha,SP
42845,275,Itupeva,SP
42876,275,Nova Campina,SP
42907,275,Roseira,SP
42938,275,Sorocaba,SP
42969,364,Valinhos,SP
43000,380,São Paulo,SP
43031,413,Osasco,SP
43062,414,Votorantim,SP
43093,430,Barueri,SP
43124,180,Bom Jesus dos Perdões,SP
43155,180,Guaratinguetá,SP
43186,180,Juquiá,SP
43217,180,Piedade,SP
43248,180,São José do Barreiro,SP
43279,180,Várzea Paulista,SP
43341,443,Pirapora do Bom Jesus,SP
43372,403,Campinas,SP
43434,471,Cotia,SP
43460,482,Arara,PB
43492,498,Nova Odessa,SP
43528,413,Cabreúva,SP
43745,528,Itu,SP
43776,530,Paulínia,SP
43807,163,Mogi Guaçu,SP
43838,531,Indaiatuba,SP
43869,531,Cruzeiro,SP
43900,531,Floreal,SP
43931,531,Ouroeste,SP
43962,531,Ribeirão Preto,SP
43993,531,Alfredo Marcondes,SP
44024,531,Holambra,SP
44055,531,Penápolis,SP
44086,531,Porto Ferreira,SP
44117,531,Areias,SP
44148,531,Bofete,SP
44179,531,Jardinópolis,SP
44210,531,Ribeirão Branco,SP
44241,531,Santa Cruz da Esperança,SP
44272,531,Cajamar,SP
44303,531,Lupércio,SP
44334,531,Mongaguá,SP
44365,531,Santópolis do Aguapeí,SP
44396,531,Suzanápolis,SP
44427,531,Turiúba,SP
44458,536,Indaiatuba,SP
2029,29,Itapira,SP
39437,57,Diadema,SP
39473,58,Capela do Alto,SP
39509,58,Itatiba,SP
39545,58,Pedreira,SP
39581,58,Santo Antônio do Pinhal,SP
39617,54,Campinas,SP
39653,61,Águas de Lindóia,SP
39689,61,Mairiporã,SP
39725,69,Bragança Paulista,SP
39754,72,Águas de Lindóia,SP
39790,80,Morungaba,SP
39826,88,Hortolândia,SP
39862,94,Atibaia,SP
39898,92,Cosmópolis,SP
39934,96,Itupeva,SP
39970,96,Atibaia,SP
40110,102,Ibiraiaras,RS
40145,97,Vinhedo,SP
40180,97,Monte Sião,MG
40215,110,Campinas,SP
40250,17,Holambra,SP
40285,110,Mococa,SP
40320,116,Franco da Rocha,SP
40355,11,São Paulo,SP
40390,121,Campos do Jordão,SP
40425,121,Jundiaí,SP
40460,121,São Caetano do Sul,SP
40495,128,Santo André,SP
40530,86,Salto,SP
40565,86,Iracemápolis,SP
40667,137,Gália,SP
40701,153,Itatiba,SP
40735,156,Bocaina,SP
2075,29,Lindóia,SP
40769,156,Guararapes,SP
40803,156,Nazaré Paulista,SP
40837,156,Regente Feijó,SP
40871,156,Tapiraí,SP
40905,83,Recife,PE
40939,160,Socorro,SP
40973,164,Casa Branca,SP
41007,165,Lindóia,SP
41074,168,Serra Negra,SP
41140,183,Limeira,SP
41173,188,São Caetano do Sul,SP
41206,194,Jaboatão dos Guararapes,PE
41239,197,Rio de Janeiro,RJ
41272,215,Mogi Guaçu,SP
41305,216,Divinolândia,SP
41338,174,Serra Negra,SP
41371,226,Cotia,SP
41404,226,São José dos Campos,SP
41437,224,Francisco Morato,SP
41470,224,Uberlândia,MG
41503,224,Maricá,RJ
41536,184,Vargem Grande do Sul,SP
41569,184,Cerqueira César,SP
41602,184,Ibitinga,SP
41635,184,Orlândia,SP
41668,184,Ribeirão Pires,SP
41701,220,Campinas,SP
41734,236,Holambra,SP
41767,236,São Pedro,SP
41833,242,São Luís,MA
41866,245,Vinhedo,SP
41899,258,Americana,SP
41932,258,Santo Antônio do Jardim,SP
41998,281,Diadema,SP
2115,29,Mogi Guaçu,SP
2116,29,Mogi Mirim,SP
42030,284,Capivari,SP
42062,267,Piracicaba,SP
42094,301,Jacareí,SP
2120,29,Monte Alegre do Sul,SP
42126,306,São Bernardo do Campo,SP
42158,311,Marília,SP
42217,317,Amparo,SP
42281,321,Itaquaquecetuba,SP
42313,322,Alvorada,RS
42377,275,Salesópolis,SP
42409,328,Barueri,SP
42441,333,Campinas,SP
42473,334,Holambra,SP
42505,336,Criciúma,SC
42536,325,Tremembé,SP
42567,340,Cravinhos,SP
42598,340,São José dos Campos,SP
42629,345,Sorocaba,SP
42660,346,Santa Bárbara d`Oeste,SP
42691,345,Campos do Jordão,SP
42722,345,Bragança Paulista,SP
42753,357,Santana de Parnaíba,SP
42784,275,Bom Jesus dos Perdões,SP
42815,275,Descalvado,SP
42846,275,Jaboticabal,SP
42877,275,Nova Odessa,SP
42908,275,Salto,SP
42939,275,Sumaré,SP
42970,364,Vinhedo,SP
43001,72,Pedreira,SP
43032,413,Barueri,SP
43094,430,Carapicuíba,SP
43125,180,Botucatu,SP
43156,180,Guarujá,SP
43187,180,Lagoinha,SP
43218,180,Pilar do Sul,SP
43249,180,São José do Rio Pardo,SP
43280,180,Vinhedo,SP
43311,441,São Paulo,SP
43342,443,Salto de Pirapora,SP
43373,403,Valinhos,SP
43404,464,São Bernardo do Campo,SP
43435,471,Jandira,SP
43461,482,Remígio,PB
43493,498,Santa Bárbara d`Oeste,SP
43529,516,São Paulo,SP
43746,528,São Carlos,SP
43777,530,Louveira,SP
43808,163,Mogi Mirim,SP
43839,531,Itapecerica da Serra,SP
43870,531,Cunha,SP
43901,531,Flórida Paulista,SP
43932,531,Pacaembu,SP
43963,531,Rio Claro,SP
43994,531,Altair,SP
44025,531,Iacanga,SP
2185,29,Pedra Bela,SP
44056,531,Pereira Barreto,SP
44087,531,Potim,SP
44118,531,Areiópolis,SP
44149,531,Boituva,SP
44180,531,Jarinu,SP
44211,531,Ribeirão Corrente,SP
44242,531,Santa Cruz das Palmeiras,SP
44273,531,Cajati,SP
44304,531,Lutécia,SP
44335,531,Monte Alegre do Sul,SP
44366,531,São Bento do Sapucaí,SP
44397,531,Tabapuã,SP
44428,531,Turmalina,SP
2200,29,Pinhalzinho,SP
44459,536,Tietê,SP
39438,57,Barueri,SP
39474,58,Capivari,SP
39510,58,Itu,SP
39546,58,Pedro de Toledo,SP
39582,58,Santos,SP
39618,54,Mairinque,SP
39654,61,Socorro,SP
39690,61,Caieiras,SP
39726,69,Campinas,SP
39755,72,Itapira,SP
39791,80,Monte Mor,SP
39827,88,Monte Mor,SP
39863,94,Vinhedo,SP
39899,92,Conchas,SP
39935,96,Jandira,SP
