user_id,consumidor_id,cep,cidade,cidade_id,estado,estado_id,anomes_cadastro,data_cadastro,data_ultimo_login,data_aniversario_pf,cadastro_com_cidade,tipo
1601666,8268,02550-070,SÃO PAULO,5270,SÃO PAULO,26,201910,25-10-2019,28-10-2019,13-08-1976,1,PF
1601639,8247,45208-260,FEIRA DE SANTANA,411,BAHIA,5,201910,25-10-2019,25-10-2019,22-07-1985,1,PF
1601498,8245,11320-160,SÃO VICENTE,5277,SÃO PAULO,26,201910,25-10-2019,28-10-2019,21-06-1974,1,PF
1601313,8288,06700-230,COTIA,4851,SÃO PAULO,26,201910,25-10-2019,27-10-2019,22-06-1985,1,PF
1601201,8248,01323-060,SÃO PAULO,5270,SÃO PAULO,26,201910,25-10-2019,29-10-2019,29-01-1990,1,PF
1601081,8243,15400-000,OLÍMPIA,5090,SÃO PAULO,26,201910,25-10-2019,25-10-2019,02-05-1990,1,PF
1600937,8241,04930-140,SÃO PAULO,5270,SÃO PAULO,26,201910,25-10-2019,25-10-2019,,1,PJ
1600868,8242,06653-020,ITAPEVI,4965,SÃO PAULO,26,201910,25-10-2019,28-10-2019,16-06-1992,1,PF
1599817,8237,01216-012,SÃO PAULO,5270,SÃO PAULO,26,201910,25-10-2019,25-10-2019,01-04-1983,1,PF
1599143,8236,08245-190,SÃO PAULO,5270,SÃO PAULO,26,201910,25-10-2019,25-10-2019,08-09-1993,1,PF
1598663,8234,04657-001,SÃO PAULO,5270,SÃO PAULO,26,201910,25-10-2019,25-10-2019,,1,PJ
1597706,8233,"",,,,,201910,24-10-2019,24-10-2019,,0,
1597391,8232,14115-000,GUATAPARÁ,4921,SÃO PAULO,26,201910,24-10-2019,24-10-2019,,1,PJ
1597209,8231,15501-096,VOTUPORANGA,5349,SÃO PAULO,26,201910,24-10-2019,24-10-2019,29-06-1963,1,PF
1596699,8230,11990-000,CANANÉIA,4818,SÃO PAULO,26,201910,24-10-2019,24-10-2019,25-06-1996,1,PF
1596406,8229,68379-200,SANTARÉM,2530,PARÁ,14,201910,24-10-2019,24-10-2019,12-01-1989,1,PF
1596343,8228,09930-360,DIADEMA,4859,SÃO PAULO,26,201910,24-10-2019,24-10-2019,02-12-1992,1,PF
1595791,8225,02759-000,SÃO PAULO,5270,SÃO PAULO,26,201910,24-10-2019,24-10-2019,05-03-1994,1,PF
1595208,8223,08370-130,SÃO PAULO,5270,SÃO PAULO,26,201910,24-10-2019,24-10-2019,,1,PJ
1595181,8221,05028-000,SÃO PAULO,5270,SÃO PAULO,26,201910,24-10-2019,24-10-2019,,1,PJ
1595025,8219,"",,,,,201910,24-10-2019,24-10-2019,,0,
1594923,8220,05077-130,SÃO PAULO,5270,SÃO PAULO,26,201910,24-10-2019,24-10-2019,01-05-1995,1,PF
1594897,8222,"",,,,,201910,24-10-2019,24-10-2019,,0,
1593954,8217,02759-000,SÃO PAULO,5270,SÃO PAULO,26,201910,24-10-2019,24-10-2019,27-09-1968,1,PF
1591300,8215,13057-515,CAMPINAS,4814,SÃO PAULO,26,201910,23-10-2019,23-10-2019,,1,PJ
1590934,8213,13940-000,ÁGUAS DE LINDÓIA,4710,SÃO PAULO,26,201910,23-10-2019,24-10-2019,,1,PJ
1590790,8212,01220-010,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,,1,PJ
1590556,8449,08270-360,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,28-10-2019,10-04-1970,1,PF
1590486,8210,08440-490,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,08-12-1976,1,PF
1590335,8209,11045-101,SANTOS,5250,SÃO PAULO,26,201910,23-10-2019,23-10-2019,,1,PJ
1590083,8208,24890-000,TANGUÁ,3675,RIO DE JANEIRO,19,201910,23-10-2019,23-10-2019,05-03-1962,1,PF
1589457,8207,01430-001,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,21-05-1984,1,PF
1589357,8206,66033-122,BELÉM,2436,PARÁ,14,201910,23-10-2019,23-10-2019,,1,PJ
1589279,8205,05584-030,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,08-01-1961,1,PF
1588802,8202,03264-050,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,06-09-1992,1,PF
1587803,8204,04114-030,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,09-08-1978,1,PF
1587707,8235,13272-350,VALINHOS,5337,SÃO PAULO,26,201910,23-10-2019,25-10-2019,,1,PJ
1587231,8197,03737-020,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,28-10-1989,1,PF
1586807,8195,08559-400,POÁ,5152,SÃO PAULO,26,201910,23-10-2019,30-10-2019,21-03-1985,1,PF
1585837,8201,"",,,,,201910,23-10-2019,23-10-2019,,0,
1584955,8194,03264-070,SÃO PAULO,5270,SÃO PAULO,26,201910,23-10-2019,23-10-2019,,1,PJ
1584497,8192,"",,,,,201910,22-10-2019,22-10-2019,,0,
1584299,8191,08655-540,SUZANO,5293,SÃO PAULO,26,201910,22-10-2019,30-10-2019,22-05-1947,1,PF
1584283,8190,"",,,,,201910,22-10-2019,22-10-2019,,0,
1583912,8211,02270-080,SÃO PAULO,5270,SÃO PAULO,26,201910,22-10-2019,23-10-2019,27-05-1986,1,PF
1583556,8189,04475-290,SÃO PAULO,5270,SÃO PAULO,26,201910,22-10-2019,22-10-2019,15-07-1993,1,PF
1582948,8188,13172-170,SUMARÉ,5291,SÃO PAULO,26,201910,22-10-2019,26-10-2019,01-01-1981,1,PF
1582064,8187,"",,,,,201910,22-10-2019,22-10-2019,,0,
1581618,8184,"",,,,,201910,22-10-2019,22-10-2019,,0,
1580901,8183,41211-760,SALVADOR,616,BAHIA,5,201910,22-10-2019,22-10-2019,14-01-1995,1,PF
1580877,8182,07790-870,CAJAMAR,4809,SÃO PAULO,26,201910,22-10-2019,22-10-2019,,1,PJ
1580725,8181,13087-470,CAMPINAS,4814,SÃO PAULO,26,201910,22-10-2019,22-10-2019,21-02-1974,1,PF
1580512,8185,04617-003,SÃO PAULO,5270,SÃO PAULO,26,201910,22-10-2019,22-10-2019,,1,PJ
1580133,8180,"",,,,,201910,22-10-2019,22-10-2019,,0,
1577965,8226,79610-190,TRÊS LAGOAS,1563,MATO GROSSO DO SUL,12,201910,22-10-2019,24-10-2019,05-11-1999,1,PF
1577786,8179,13185-007,HORTOLÂNDIA,4925,SÃO PAULO,26,201910,22-10-2019,22-10-2019,10-01-1995,1,PF
1577662,8178,"",,,,,201910,22-10-2019,22-10-2019,,0,
1576930,8176,19920-029,SALTO GRANDE,5217,SÃO PAULO,26,201910,21-10-2019,21-10-2019,14-07-1950,1,PF
1576437,8175,"",,,,,201910,21-10-2019,21-10-2019,,0,
1576317,8174,07809-190,FRANCO DA ROCHA,4895,SÃO PAULO,26,201910,21-10-2019,21-10-2019,13-11-1985,1,PF
1576240,8199,13454-065,SANTA BÁRBARA D'OESTE,5221,SÃO PAULO,26,201910,21-10-2019,23-10-2019,,1,PJ
1576102,8172,13190-000,MONTE MOR,5062,SÃO PAULO,26,201910,21-10-2019,22-10-2019,,1,PJ
1576079,8171,08655-540,SUZANO,5293,SÃO PAULO,26,201910,21-10-2019,30-10-2019,18-01-1983,1,PF
1575907,8170,06730-000,VARGEM GRANDE PAULISTA,5341,SÃO PAULO,26,201910,21-10-2019,21-10-2019,21-08-1994,1,PF
1575653,8168,07124-266,GUARULHOS,4920,SÃO PAULO,26,201910,21-10-2019,21-10-2019,04-08-2000,1,PF
1575280,8198,11920-000,IGUAPE,4939,SÃO PAULO,26,201910,21-10-2019,23-10-2019,05-01-1979,1,PF
1575268,8177,06711-470,COTIA,4851,SÃO PAULO,26,201910,21-10-2019,22-10-2019,11-01-1998,1,PF
1574838,8173,05051-001,SÃO PAULO,5270,SÃO PAULO,26,201910,21-10-2019,21-10-2019,,1,PJ
1574799,8261,04383-080,SÃO PAULO,5270,SÃO PAULO,26,201910,21-10-2019,25-10-2019,04-08-1991,1,PF
1574638,8166,04340-100,SÃO PAULO,5270,SÃO PAULO,26,201910,21-10-2019,21-10-2019,,1,PJ
1574519,8167,96207-470,RIO GRANDE,4192,RIO GRANDE DO SUL,23,201910,21-10-2019,21-10-2019,,1,PJ
1574457,8165,05051-001,SÃO PAULO,5270,SÃO PAULO,26,201910,21-10-2019,21-10-2019,,1,PJ
1574389,8164,96207-470,RIO GRANDE,4192,RIO GRANDE DO SUL,23,201910,21-10-2019,21-10-2019,01-12-1982,1,PF
1572378,8161,03029-000,SÃO PAULO,5270,SÃO PAULO,26,201910,21-10-2019,21-10-2019,10-09-1972,1,PF
1572136,8160,05049-901,SÃO PAULO,5270,SÃO PAULO,26,201910,21-10-2019,21-10-2019,,1,PJ
1571611,8158,40170-010,SALVADOR,616,BAHIA,5,201910,21-10-2019,21-10-2019,23-02-1988,1,PF
1571345,8156,06412-140,BARUERI,4770,SÃO PAULO,26,201910,20-10-2019,20-10-2019,09-01-1987,1,PF
1571260,8155,"",,,,,201910,20-10-2019,20-10-2019,,0,
1571219,8154,18530-000,TIETÊ,5316,SÃO PAULO,26,201910,20-10-2019,22-10-2019,05-11-1993,1,PF
1569911,8216,07231-010,GUARULHOS,4920,SÃO PAULO,26,201910,20-10-2019,24-10-2019,,1,PJ
1569341,8153,06843-010,EMBU,4874,SÃO PAULO,26,201910,20-10-2019,20-10-2019,20-08-1981,1,PF
1569077,8152,09910-170,DIADEMA,4859,SÃO PAULO,26,201910,20-10-2019,20-10-2019,03-01-1969,1,PF
1568662,8157,07190-060,GUARULHOS,4920,SÃO PAULO,26,201910,20-10-2019,21-10-2019,07-11-1959,1,PF
1568508,8151,07600-027,MAIRIPORÃ,5028,SÃO PAULO,26,201910,20-10-2019,20-10-2019,10-04-1971,1,PF
1567359,8150,08557-740,POÁ,5152,SÃO PAULO,26,201910,20-10-2019,20-10-2019,21-11-1979,1,PF
1565479,8149,13060-223,CAMPINAS,4814,SÃO PAULO,26,201910,19-10-2019,19-10-2019,,1,PJ
1565079,8147,07181-070,GUARULHOS,4920,SÃO PAULO,26,201910,19-10-2019,19-10-2019,,1,PJ
1563674,8148,07145-220,GUARULHOS,4920,SÃO PAULO,26,201910,19-10-2019,19-10-2019,,1,PJ
1563250,8146,05591-100,SÃO PAULO,5270,SÃO PAULO,26,201910,19-10-2019,21-10-2019,22-11-1979,1,PF
1561471,8145,"",,,,,201910,19-10-2019,19-10-2019,,0,
1560535,8144,05207-090,SÃO PAULO,5270,SÃO PAULO,26,201910,18-10-2019,18-10-2019,,1,PJ
1560315,8143,18550-000,BOITUVA,4784,SÃO PAULO,26,201910,18-10-2019,18-10-2019,,1,PJ
1560234,8142,25530-460,SÃO JOÃO DE MERITI,3665,RIO DE JANEIRO,19,201910,18-10-2019,18-10-2019,,1,PJ
1560126,8141,12290-030,CAÇAPAVA,4802,SÃO PAULO,26,201910,18-10-2019,18-10-2019,26-03-1964,1,PF
1559970,8140,07170-240,GUARULHOS,4920,SÃO PAULO,26,201910,18-10-2019,23-10-2019,,1,PJ
1559736,8139,39330-000,BRASÍLIA DE MINAS,1658,MINAS GERAIS,11,201910,18-10-2019,18-10-2019,01-04-1995,1,PF
1559017,8138,13060-767,CAMPINAS,4814,SÃO PAULO,26,201910,18-10-2019,18-10-2019,,1,PJ
1558765,8244,58400-283,CAMPINA GRANDE,2610,PARAÍBA,15,201910,18-10-2019,25-10-2019,14-02-1977,1,PF
1558551,8196,53260030,OLINDA,3294,PERNAMBUCO,16,201910,18-10-2019,23-10-2019,,1,PJ
1557754,8136,18025-120,SOROCABA,5289,SÃO PAULO,26,201910,18-10-2019,18-10-2019,,1,PJ
1557689,8135,09721-000,SÃO PAULO,5270,SÃO PAULO,26,201910,18-10-2019,18-10-2019,29-03-1998,1,PF
1556900,8134,06663-430,ITAPEVI,4965,SÃO PAULO,26,201910,18-10-2019,18-10-2019,15-07-1988,1,PF
1556039,8131,"",,,,,201910,18-10-2019,18-10-2019,,0,
1555956,8132,06663-720,ITAPEVI,4965,SÃO PAULO,26,201910,18-10-2019,18-10-2019,28-02-1988,1,PF
1555823,8133,37580-000,MONTE SIÃO,2064,MINAS GERAIS,11,201910,18-10-2019,18-10-2019,12-05-1984,1,PF
1555636,8193,07231-010,GUARULHOS,4920,SÃO PAULO,26,201910,18-10-2019,23-10-2019,,1,PJ
1555222,8137,"",,,,,201910,17-10-2019,18-10-2019,,0,
1554929,8129,"",,,,,201910,17-10-2019,17-10-2019,,0,
1554294,8128,03947-020,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,17-10-2019,28-03-1980,1,PF
1554141,8127,26255-110,NOVA IGUAÇU,3640,RIO DE JANEIRO,19,201910,17-10-2019,17-10-2019,,1,PJ
1554097,8126,05409-011,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,28-10-2019,,1,PJ
1553832,8125,02056-020,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,17-10-2019,13-01-1971,1,PF
1553470,8124,09857-170,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201910,17-10-2019,17-10-2019,,1,PJ
1553025,8123,"",,,,,201910,17-10-2019,17-10-2019,,0,
1552585,8120,03021-000,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,17-10-2019,17-04-1982,1,PF
1552537,8119,90450-001,PORTO ALEGRE,4174,RIO GRANDE DO SUL,23,201910,17-10-2019,17-10-2019,28-05-1984,1,PF
1552395,8118,03718-050,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,17-10-2019,03-09-1980,1,PF
1552193,8117,"",,,,,201910,17-10-2019,17-10-2019,,0,
1551796,8116,11025-010,SANTOS,5250,SÃO PAULO,26,201910,17-10-2019,17-10-2019,07-04-1992,1,PF
1551356,8115,08485-430,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,17-10-2019,17-06-1970,1,PF
1551053,8114,12922-780,BRAGANÇA PAULISTA,4792,SÃO PAULO,26,201910,17-10-2019,17-10-2019,,1,PJ
1549377,8113,72871-092,BRASÍLIA,882,DISTRITO FEDERAL,7,201910,17-10-2019,17-10-2019,,1,PJ
1548922,8238,18076-120,SOROCABA,5289,SÃO PAULO,26,201910,17-10-2019,25-10-2019,17-05-1989,1,PF
1548852,8112,08253-010,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,17-10-2019,17-09-1984,1,PF
1548484,8111,08090-120,SÃO PAULO,5270,SÃO PAULO,26,201910,17-10-2019,17-10-2019,10-11-1975,1,PF
1548058,8110,02138-090,SÃO PAULO,5270,SÃO PAULO,26,201910,16-10-2019,17-10-2019,,1,PJ
1547405,8108,13403-857,PIRACICABA,5141,SÃO PAULO,26,201910,16-10-2019,17-10-2019,,1,PJ
1547285,8122,"",,,,,201910,16-10-2019,17-10-2019,,0,
1547248,8107,13403-857,PIRACICABA,5141,SÃO PAULO,26,201910,16-10-2019,17-10-2019,14-03-1981,1,PF
1547097,8163,13084-135,CAMPINAS,4814,SÃO PAULO,26,201910,16-10-2019,22-10-2019,,1,PJ
1547082,8106,"",,,,,201910,16-10-2019,16-10-2019,,0,
1546479,8100,68680-000,TOMÉ-AÇU,2550,PARÁ,14,201910,16-10-2019,16-10-2019,10-06-1996,1,PF
1546239,8099,03324-050,SÃO PAULO,5270,SÃO PAULO,26,201910,16-10-2019,16-10-2019,09-04-1981,1,PF
1546235,8101,"",,,,,201910,16-10-2019,16-10-2019,,0,
1545834,8109,"",,,,,201910,16-10-2019,16-10-2019,,0,
1544905,8098,"",,,,,201910,16-10-2019,16-10-2019,,0,
1544733,8096,27972-203,MACAÉ,3627,RIO DE JANEIRO,19,201910,16-10-2019,16-10-2019,,1,PJ
1544554,8095,"",,,,,201910,16-10-2019,16-10-2019,,0,
1544315,8094,04601-003,SÃO PAULO,5270,SÃO PAULO,26,201910,16-10-2019,16-10-2019,,1,PJ
1544044,8093,13179-382,SUMARÉ,5291,SÃO PAULO,26,201910,16-10-2019,16-10-2019,08-05-1978,1,PF
1540753,8092,"",,,,,201910,15-10-2019,15-10-2019,,0,
1540666,8091,"",,,,,201910,15-10-2019,15-10-2019,,0,
1540632,8090,03910-090,SÃO PAULO,5270,SÃO PAULO,26,201910,15-10-2019,15-10-2019,,1,PJ
1540540,8089,09220-610,SANTO ANDRÉ,5242,SÃO PAULO,26,201910,15-10-2019,15-10-2019,,1,PJ
1540418,8169,"",,,,,201910,15-10-2019,21-10-2019,,0,
1540401,8088,02056-020,SÃO PAULO,5270,SÃO PAULO,26,201910,15-10-2019,21-10-2019,25-10-1972,1,PF
1539996,8086,13174-350,SUMARÉ,5291,SÃO PAULO,26,201910,15-10-2019,15-10-2019,,1,PJ
1539994,8087,"",,,,,201910,15-10-2019,15-10-2019,,0,
1539796,8097,01418-102,SÃO PAULO,5270,SÃO PAULO,26,201910,15-10-2019,16-10-2019,,1,PJ
1539541,8085,09930-580,SÃO PAULO,5270,SÃO PAULO,26,201910,15-10-2019,15-10-2019,,1,PJ
1539301,8084,64760-000,SÃO JOÃO DO PIAUÍ,3561,PIAUÍ,17,201910,15-10-2019,15-10-2019,,1,PJ
1538904,8083,13871-050,SÃO JOÃO DA BOA VISTA,5256,SÃO PAULO,26,201910,15-10-2019,22-10-2019,26-10-1998,1,PF
1538555,8082,08160-000,SÃO PAULO,5270,SÃO PAULO,26,201910,15-10-2019,15-10-2019,,1,PJ
1538515,8081,13271-425,VALINHOS,5337,SÃO PAULO,26,201910,15-10-2019,15-10-2019,24-10-1989,1,PF
1537354,8080,14161-382,SERTÃOZINHO,5284,SÃO PAULO,26,201910,15-10-2019,15-10-2019,15-02-1990,1,PF
1537133,8239,06866-500,ITAPECERICA DA SERRA,4962,SÃO PAULO,26,201910,15-10-2019,28-10-2019,07-10-1972,1,PF
1535162,8079,06140-055,OSASCO,5095,SÃO PAULO,26,201910,14-10-2019,14-10-2019,02-02-1994,1,PF
1534951,8078,02841-040,SÃO PAULO,5270,SÃO PAULO,26,201910,14-10-2019,14-10-2019,01-01-1994,1,PF
1534343,8076,06075-130,OSASCO,5095,SÃO PAULO,26,201910,14-10-2019,14-10-2019,05-09-1988,1,PF
1534217,8077,09840-460,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201910,14-10-2019,14-10-2019,,1,PJ
1534197,8075,05432-000,SÃO PAULO,5270,SÃO PAULO,26,201910,14-10-2019,14-10-2019,,1,PJ
1533848,8073,"",,,,,201910,14-10-2019,14-10-2019,,0,
1533772,8072,86060-060,LONDRINA,2976,PARANÁ,18,201910,14-10-2019,14-10-2019,,1,PJ
1533589,8071,"",,,,,201910,14-10-2019,14-10-2019,,0,
1533510,8070,"",,,,,201910,14-10-2019,14-10-2019,,0,
1533384,8218,18040-325,SOROCABA,5289,SÃO PAULO,26,201910,14-10-2019,24-10-2019,08-12-1993,1,PF
1533201,8069,"",,,,,201910,14-10-2019,14-10-2019,,0,
1533143,8074,04547-130,SÃO PAULO,5270,SÃO PAULO,26,201910,14-10-2019,14-10-2019,,1,PJ
1533017,8068,05512-300,SÃO PAULO,5270,SÃO PAULO,26,201910,14-10-2019,14-10-2019,,1,PJ
1532905,8067,08461-270,SÃO PAULO,5270,SÃO PAULO,26,201910,14-10-2019,14-10-2019,19-03-1998,1,PF
1532338,8065,18530-000,TIETÊ,5316,SÃO PAULO,26,201910,14-10-2019,14-10-2019,04-03-1999,1,PF
1532129,8102,03373-015,SÃO PAULO,5270,SÃO PAULO,26,201910,14-10-2019,16-10-2019,,1,PJ
1531689,8224,12235-050,SÃO JOSÉ DOS CAMPOS,5265,SÃO PAULO,26,201910,14-10-2019,24-10-2019,,1,PJ
1531405,8066,07073-010,GUARULHOS,4920,SÃO PAULO,26,201910,14-10-2019,14-10-2019,16-01-1983,1,PF
1530850,8064,13871-149,SÃO JOÃO DA BOA VISTA,5256,SÃO PAULO,26,201910,14-10-2019,14-10-2019,18-04-1980,1,PF
1528263,8062,04080-013,SÃO PAULO,5270,SÃO PAULO,26,201910,13-10-2019,13-10-2019,,1,PJ
1528002,8061,04003-040,SÃO PAULO,5270,SÃO PAULO,26,201910,13-10-2019,13-10-2019,,1,PJ
1527814,8060,08655-735,SUZANO,5293,SÃO PAULO,26,201910,13-10-2019,13-10-2019,12-11-1987,1,PF
1527484,8059,19280-000,TEODORO SAMPAIO,5314,SÃO PAULO,26,201910,13-10-2019,15-10-2019,27-10-1978,1,PF
1527475,8058,"",,,,,201910,13-10-2019,13-10-2019,,0,
1526736,8423,03182-040,SÃO PAULO,5270,SÃO PAULO,26,201910,13-10-2019,28-10-2019,15-04-1978,1,PF
1526185,8057,"",,,,,201910,13-10-2019,13-10-2019,,0,
1524307,8056,04854-230,SÃO PAULO,5270,SÃO PAULO,26,201910,13-10-2019,13-10-2019,18-05-1993,1,PF
1523688,8055,04880-220,SÃO PAULO,5270,SÃO PAULO,26,201910,13-10-2019,13-10-2019,,1,PJ
1521857,8054,"",,,,,201910,12-10-2019,12-10-2019,,0,
1521305,8052,01258-000,SÃO PAULO,5270,SÃO PAULO,26,201910,12-10-2019,12-10-2019,21-06-1989,1,PF
1520747,8053,11630-000,ILHABELA,4942,SÃO PAULO,26,201910,12-10-2019,12-10-2019,,1,PJ
1517838,8051,50791-510,RECIFE,3315,PERNAMBUCO,16,201910,11-10-2019,11-10-2019,04-07-1990,1,PF
1517373,8049,03733-000,SÃO PAULO,5270,SÃO PAULO,26,201910,11-10-2019,11-10-2019,,1,PJ
1516121,8047,03970-050,SÃO PAULO,5270,SÃO PAULO,26,201910,11-10-2019,11-10-2019,,1,PJ
1516030,8046,18730-000,ITAÍ,4957,SÃO PAULO,26,201910,11-10-2019,11-10-2019,04-10-1994,1,PF
1515855,8050,04547-000,SÃO PAULO,5270,SÃO PAULO,26,201910,11-10-2019,11-10-2019,,1,PJ
1515522,8045,03516-010,SÃO PAULO,5270,SÃO PAULO,26,201910,11-10-2019,11-10-2019,,1,PJ
1512187,8044,02915-000,SÃO PAULO,5270,SÃO PAULO,26,201910,10-10-2019,10-10-2019,08-07-1982,1,PF
1511496,8043,64073-175,OIAPOQUE,211,AMAPÁ,4,201910,10-10-2019,28-10-2019,20-05-1982,1,PF
1511168,8042,09980-380,DIADEMA,4859,SÃO PAULO,26,201910,10-10-2019,24-10-2019,15-04-1995,1,PF
1510760,8041,02169-190,SÃO PAULO,5270,SÃO PAULO,26,201910,10-10-2019,10-10-2019,05-10-1998,1,PF
1510446,8040,76385-271,GOIANÉSIA,976,GOIÁS,9,201910,10-10-2019,10-10-2019,09-09-1982,1,PF
1510172,8039,01303-001,SÃO PAULO,5270,SÃO PAULO,26,201910,10-10-2019,10-10-2019,13-03-1996,1,PF
1510161,8038,13690-000,DESCALVADO,4858,SÃO PAULO,26,201910,10-10-2019,11-10-2019,,1,PJ
1510144,8037,"",,,,,201910,10-10-2019,10-10-2019,,0,
1510124,8036,02240-000,SÃO PAULO,5270,SÃO PAULO,26,201910,10-10-2019,21-10-2019,,1,PJ
1509748,8035,09840-460,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201910,10-10-2019,10-10-2019,,1,PJ
1509637,8034,01254-050,SÃO PAULO,5270,SÃO PAULO,26,201910,10-10-2019,24-10-2019,05-10-1979,1,PF
1509549,8033,03185-010,SÃO PAULO,5270,SÃO PAULO,26,201910,10-10-2019,10-10-2019,19-09-1970,1,PF
1509512,8032,72622-312,BRASÍLIA,882,DISTRITO FEDERAL,7,201910,10-10-2019,10-10-2019,13-11-1995,1,PF
1509213,8030,"",,,,,201910,10-10-2019,10-10-2019,,0,
1506452,8029,59062-670,NATAL,3770,RIO GRANDE DO NORTE,20,201910,10-10-2019,10-10-2019,21-10-1986,1,PF
1506017,8028,23898-054,SEROPÉDICA,3672,RIO DE JANEIRO,19,201910,09-10-2019,09-10-2019,,1,PJ
1504700,8026,07240-180,GUARULHOS,4920,SÃO PAULO,26,201910,09-10-2019,16-10-2019,,1,PJ
1503793,8024,05363-120,SÃO PAULO,5270,SÃO PAULO,26,201910,09-10-2019,09-10-2019,,1,PJ
1503787,8023,08765-330,MOGI DAS CRUZES,5051,SÃO PAULO,26,201910,09-10-2019,09-10-2019,17-01-1997,1,PF
1503656,8022,59300-000,CAICÓ,3705,RIO GRANDE DO NORTE,20,201910,09-10-2019,09-10-2019,20-06-2001,1,PF
1502554,8020,04403-000,SÃO PAULO,5270,SÃO PAULO,26,201910,09-10-2019,09-10-2019,28-07-1980,1,PF
1501154,8019,08485-580,SÃO PAULO,5270,SÃO PAULO,26,201910,09-10-2019,15-10-2019,,1,PJ
1499361,8017,13051-028,CAMPINAS,4814,SÃO PAULO,26,201910,08-10-2019,08-10-2019,19-06-1998,1,PF
1499263,8018,04645-020,SÃO PAULO,5270,SÃO PAULO,26,201910,08-10-2019,19-10-2019,31-05-1988,1,PF
1499118,8015,21021-610,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201910,08-10-2019,08-10-2019,10-04-1965,1,PF
1499112,8016,83312-000,PIRAQUARA,3055,PARANÁ,18,201910,08-10-2019,08-10-2019,,1,PJ
1498758,8013,"",,,,,201910,08-10-2019,08-10-2019,,0,
1498474,8014,03288-030,SÃO PAULO,5270,SÃO PAULO,26,201910,08-10-2019,08-10-2019,29-01-1966,1,PF
1498128,8012,"",,,,,201910,08-10-2019,08-10-2019,,0,
1497601,8011,08410-390,SÃO PAULO,5270,SÃO PAULO,26,201910,08-10-2019,08-10-2019,24-09-1991,1,PF
1497453,8009,08670-290,SUZANO,5293,SÃO PAULO,26,201910,08-10-2019,08-10-2019,06-07-1989,1,PF
1496390,8008,"",,,,,201910,08-10-2019,08-10-2019,,0,
1496157,8006,"",,,,,201910,08-10-2019,08-10-2019,,0,
1496053,8007,01548-020,SÃO PAULO,5270,SÃO PAULO,26,201910,08-10-2019,08-10-2019,06-07-1967,1,PF
1495111,8027,"",,,,,201910,08-10-2019,09-10-2019,,0,
1493289,8005,05524-060,SÃO PAULO,5270,SÃO PAULO,26,201910,08-10-2019,08-10-2019,,1,PJ
1492501,8004,08562-140,POÁ,5152,SÃO PAULO,26,201910,07-10-2019,29-10-2019,,1,PJ
1492388,8003,13412-450,PIRACICABA,5141,SÃO PAULO,26,201910,07-10-2019,07-10-2019,19-06-1997,1,PF
1492197,8001,"",,,,,201910,07-10-2019,07-10-2019,,0,
1491789,7999,06810-240,EMBU,4874,SÃO PAULO,26,201910,07-10-2019,12-10-2019,,1,PJ
1491521,7998,11444-580,GUARUJÁ,4919,SÃO PAULO,26,201910,07-10-2019,10-10-2019,,1,PJ
1491372,7997,"",,,,,201910,07-10-2019,07-10-2019,,0,
1490530,7995,04515-000,SÃO PAULO,5270,SÃO PAULO,26,201910,07-10-2019,07-10-2019,05-08-1982,1,PF
1489700,7993,05112-000,OSASCO,5095,SÃO PAULO,26,201910,07-10-2019,07-10-2019,,1,PJ
1489679,7994,"",,,,,201910,07-10-2019,07-10-2019,,0,
1489350,7992,"",,,,,201910,07-10-2019,07-10-2019,,0,
1489116,7991,05367-140,SÃO PAULO,5270,SÃO PAULO,26,201910,07-10-2019,07-10-2019,18-11-1981,1,PF
1488008,7990,09540-080,SÃO CAETANO DO SUL,5253,SÃO PAULO,26,201910,07-10-2019,07-10-2019,17-10-1959,1,PF
1487490,7989,05334-110,IBIÚNA,4933,SÃO PAULO,26,201910,07-10-2019,07-10-2019,10-01-1984,1,PF
1486898,7986,03933-070,SÃO PAULO,5270,SÃO PAULO,26,201910,07-10-2019,07-10-2019,,1,PJ
1486882,7987,02018-070,SÃO PAULO,5270,SÃO PAULO,26,201910,07-10-2019,07-10-2019,,1,PJ
