Data,Precipitacao,TempMinima,TempMaxima
23/09/2019,0.0,12.5,16.8
23/10/2000,0.0,19.0,34.9
23/10/2001,5.5,16.8,27.5
23/10/2002,0.0,14.0,20.3
23/10/2003,1.1,16.1,19.5
23/10/2004,0.0,16.1,27.1
23/10/2005,0.6,17.5,24.0
23/10/2006,0.0,12.3,23.7
23/10/2007,0.6,15.9,19.5
23/10/2008,0.0,18.2,31.1
23/10/2009,0.0,18.6,27.3
23/10/2010,0.0,17.6,26.2
23/10/2011,0.0,14.5,27.7
23/10/2012,7.2,19.9,0.0
23/10/2013,0.0,18.3,30.2
23/10/2014,0.0,15.4,28.7
23/10/2015,13.4,17.6,27.3
23/10/2016,0.0,16.7,28.3
23/10/2017,4.1,13.8,19.7
23/10/2018,0.0,16.0,30.2
23/11/2000,0.0,18.3,26.9
23/11/2001,35.7,18.4,30.5
23/11/2002,5.0,19.6,28.8
23/11/2003,0.0,17.7,29.5
23/11/2004,0.0,16.3,28.1
23/11/2005,0.0,19.3,31.8
23/11/2006,0.0,17.2,29.3
23/11/2007,0.0,14.4,26.7
23/11/2008,33.2,14.9,27.5
23/11/2009,2.8,20.9,28.8
23/11/2010,11.8,18.9,23.9
23/11/2011,7.0,16.9,23.3
23/11/2012,0.0,15.5,34.1
23/11/2013,4.2,18.1,22.1
23/11/2014,0.0,18.1,27.1
23/11/2015,13.6,19.6,23.6
23/11/2016,3.4,17.0,26.9
23/11/2017,0.8,15.2,22.2
23/11/2018,13.1,18.6,29.5
23/12/2000,0.0,21.7,32.0
23/12/2001,16.5,16.8,22.9
23/12/2002,0.0,20.5,32.7
23/12/2003,5.2,19.1,25.3
23/12/2004,33.4,14.8,20.3
23/12/2005,7.0,19.5,31.7
23/12/2006,23.6,20.6,27.2
23/12/2007,0.0,18.7,27.1
23/12/2008,72.4,17.0,29.5
23/12/2009,0.0,19.7,31.5
23/12/2010,19.0,18.0,26.2
23/12/2011,3.2,20.7,33.7
23/12/2012,7.0,20.6,26.9
23/12/2013,0.0,18.9,26.7
23/12/2014,54.4,17.3,21.9
23/12/2015,3.0,22.1,32.4
23/12/2016,0.0,19.6,33.9
23/12/2017,1.8,20.3,28.6
23/12/2018,0.4,21.0,30.2
24/01/2000,0.0,18.4,29.0
24/01/2001,9.1,20.3,28.8
24/01/2002,0.0,21.2,29.8
24/01/2003,24.0,17.5,27.3
24/01/2004,65.6,18.9,27.1
24/01/2005,0.0,21.5,29.3
24/01/2006,12.6,19.9,31.7
24/01/2007,0.0,18.6,30.5
24/01/2008,0.1,16.4,25.9
24/01/2009,0.0,17.7,24.8
24/01/2010,19.6,18.4,27.9
24/01/2011,88.6,18.2,31.7
24/01/2012,6.2,19.7,28.7
24/01/2013,2.1,19.3,30.7
24/01/2014,0.0,16.5,32.3
24/01/2015,13.0,19.0,29.4
24/01/2016,0.0,18.3,28.2
24/01/2017,8.0,19.0,29.5
24/01/2018,4.2,20.6,33.7
24/01/2019,6.0,18.6,30.5
24/02/2000,2.2,20.4,30.1
24/02/2001,50.1,14.7,31.6
24/02/2002,16.2,19.0,27.5
24/02/2003,0.0,20.7,32.5
24/02/2004,13.8,16.5,21.3
24/02/2005,0.0,21.5,31.2
24/02/2006,0.0,21.3,26.3
24/02/2007,0.0,21.1,32.7
24/02/2008,0.0,19.5,24.3
24/02/2009,9.6,19.7,26.7
24/02/2010,2.2,23.0,31.9
24/02/2011,0.0,20.6,31.3
24/02/2012,18.9,19.2,29.0
24/02/2013,0.0,19.9,32.0
24/02/2014,0.0,21.0,27.4
24/02/2015,0.0,20.5,31.9
24/02/2016,0.0,20.3,29.2
24/02/2017,0.0,17.8,29.7
24/02/2018,0.0,17.8,27.5
24/02/2019,0.0,22.1,32.5
24/03/2000,0.0,19.0,30.6
24/03/2001,0.0,21.3,31.4
24/03/2002,4.7,19.7,23.5
24/03/2003,0.0,17.6,22.2
24/03/2004,0.0,14.1,23.5
24/03/2005,10.5,19.6,23.7
24/03/2006,0.7,21.3,30.8
24/03/2007,7.0,18.7,30.6
24/03/2008,1.0,19.3,27.3
24/03/2009,0.0,19.2,26.3
24/03/2010,0.0,20.8,33.3
24/03/2011,0.0,19.8,29.8
24/03/2012,0.0,20.4,28.7
24/03/2013,0.0,17.6,26.1
24/03/2014,0.0,17.1,24.5
24/03/2015,0.0,17.4,26.3
24/03/2016,4.4,18.4,27.4
24/03/2017,0.0,16.0,28.7
24/03/2018,0.0,20.1,30.3
24/03/2019,0.0,20.1,29.2
24/04/2000,0.0,14.0,26.5
24/04/2001,0.0,21.0,30.5
24/04/2002,0.0,18.6,30.5
24/04/2003,0.0,17.3,29.1
24/04/2004,0.0,20.3,26.0
24/04/2005,2.2,17.6,26.1
24/04/2006,0.0,16.0,28.1
24/04/2007,10.0,18.5,29.2
24/04/2008,0.0,16.0,26.2
24/04/2009,6.1,14.4,23.9
24/04/2010,21.0,18.0,23.5
24/04/2011,0.0,18.2,26.8
24/04/2012,0.0,15.5,25.1
24/04/2013,0.0,15.0,0.0
24/04/2014,0.0,17.5,21.3
24/04/2015,0.0,19.3,28.1
24/04/2016,0.0,20.4,31.3
24/04/2017,0.0,14.9,27.0
24/04/2018,0.0,17.1,27.0
24/04/2019,0.0,20.0,29.2
24/05/2000,0.0,12.7,21.5
24/05/2001,0.0,15.6,21.8
24/05/2002,0.6,13.0,19.5
24/05/2003,17.6,15.7,20.8
24/05/2004,1.6,15.8,23.9
24/05/2005,0.8,16.9,22.3
24/05/2006,5.1,12.7,16.3
24/05/2007,7.5,9.9,17.9
24/05/2008,0.0,14.5,25.3
24/05/2009,0.0,0.0,0.0
24/05/2010,0.0,15.1,24.3
24/05/2011,0.0,14.2,24.2
24/05/2012,0.0,13.7,25.2
24/05/2013,0.0,14.7,0.0
24/05/2014,10.5,14.3,16.8
24/05/2015,0.0,17.9,26.3
24/05/2016,0.6,9.5,18.1
24/05/2017,0.0,14.9,22.0
24/05/2018,0.0,12.5,22.9
24/05/2019,0.0,17.6,22.7
24/06/2000,0.0,9.8,26.5
24/06/2001,0.0,11.7,20.8
24/06/2002,0.0,14.1,24.9
24/06/2003,0.0,13.3,26.3
24/06/2004,0.0,12.5,24.5
24/06/2005,0.0,13.3,21.0
24/06/2006,0.0,14.0,23.8
24/06/2007,0.0,16.0,25.8
24/06/2008,0.1,11.7,15.1
24/06/2009,0.0,15.2,22.3
24/06/2010,0.0,13.4,25.6
24/06/2011,0.0,13.7,26.5
24/06/2012,0.0,13.4,22.9
24/06/2013,0.8,14.1,17.5
24/06/2014,0.0,13.3,25.7
24/06/2015,3.8,13.9,18.0
24/06/2016,0.0,11.1,21.2
24/06/2017,0.0,14.5,21.9
24/06/2018,0.0,17.5,28.5
24/06/2019,0.0,15.5,25.0
24/07/2000,7.5,8.7,15.1
24/07/2001,0.2,12.1,18.3
24/07/2002,0.0,12.3,24.1
24/07/2003,0.0,13.9,26.8
24/07/2004,0.0,7.7,18.7
24/07/2005,0.0,16.3,22.9
24/07/2006,0.0,14.9,30.2
24/07/2007,36.7,13.5,15.6
24/07/2008,0.0,14.1,25.7
24/07/2009,31.9,11.5,18.8
24/07/2010,0.0,16.7,23.8
24/07/2011,0.0,12.2,19.8
24/07/2012,0.0,16.4,27.9
24/07/2013,1.8,5.2,8.5
24/07/2014,0.0,16.1,23.3
24/07/2015,0.0,14.3,25.8
24/07/2016,0.0,12.5,27.3
24/07/2017,0.0,12.5,24.8
24/07/2018,0.0,14.1,20.5
24/07/2019,0.0,14.5,27.1
24/08/2000,0.0,14.8,30.0
24/08/2001,0.9,14.5,25.7
24/08/2002,0.0,17.0,28.7
24/08/2003,0.0,15.2,31.1
24/08/2004,0.0,15.0,22.1
24/08/2005,0.0,19.3,29.1
24/08/2006,0.0,10.2,26.6
24/08/2007,0.0,14.8,28.5
24/08/2008,0.0,15.6,25.7
24/08/2009,7.0,11.8,21.5
24/08/2010,0.0,15.2,30.2
24/08/2011,1.1,13.8,22.9
24/08/2012,0.0,14.2,27.1
24/08/2013,0.0,16.1,28.3
24/08/2014,0.0,16.1,30.4
24/08/2015,0.0,15.1,20.5
24/08/2016,0.0,10.8,23.4
24/08/2017,0.0,13.4,23.0
24/08/2018,0.0,17.7,29.7
24/08/2019,0.1,12.9,19.1
24/09/2000,0.0,16.3,31.9
24/09/2001,23.2,14.7,27.9
24/09/2002,0.6,12.4,15.3
24/09/2003,0.0,19.1,34.1
24/09/2004,0.0,18.2,34.7
24/09/2005,0.0,16.3,26.7
24/09/2006,4.7,13.3,18.3
24/09/2007,0.0,14.7,28.7
24/09/2008,0.4,12.5,17.7
24/09/2009,4.2,13.5,20.7
24/09/2010,0.0,17.5,23.7
24/09/2011,1.2,13.9,20.4
24/09/2012,0.0,14.7,25.5
24/09/2013,12.0,15.5,20.4
24/09/2014,0.0,15.6,32.1
24/09/2015,0.0,20.5,35.3
24/09/2016,0.0,13.8,20.0
24/09/2017,0.0,18.0,24.5
24/09/2018,0.0,16.5,33.5
24/09/2019,0.0,12.2,23.0
24/10/2000,0.9,19.7,31.5
24/10/2001,0.0,14.4,24.9
24/10/2002,0.0,15.0,29.3
24/10/2003,0.0,16.2,29.5
24/10/2004,0.6,18.7,24.8
24/10/2005,0.0,16.9,25.6
24/10/2006,0.0,15.2,26.2
24/10/2007,8.0,15.2,19.5
24/10/2008,28.4,18.1,31.7
24/10/2009,0.0,16.5,30.7
24/10/2010,0.0,17.8,22.1
24/10/2011,0.0,14.5,29.8
24/10/2012,12.5,18.9,27.0
24/10/2013,0.0,21.3,32.3
24/10/2014,0.0,16.4,31.5
24/10/2015,0.0,16.2,21.2
24/10/2016,0.0,18.6,31.0
24/10/2017,0.0,13.8,20.9
24/10/2018,3.0,17.2,19.5
24/11/2000,0.0,20.0,30.1
24/11/2001,0.1,19.3,31.9
24/11/2002,0.0,18.2,30.2
24/11/2003,0.0,18.0,27.1
24/11/2004,0.0,15.8,31.1
24/11/2005,52.2,19.5,29.8
24/11/2006,0.0,16.1,33.3
24/11/2007,0.0,15.0,30.5
24/11/2008,28.6,15.7,25.9
24/11/2009,28.2,20.0,28.9
24/11/2010,1.2,18.2,29.7
24/11/2011,0.0,14.4,28.3
24/11/2012,0.0,19.7,27.4
24/11/2013,7.0,17.5,23.3
24/11/2014,2.7,18.5,28.6
24/11/2015,7.0,19.3,22.6
24/11/2016,0.0,17.5,26.8
24/11/2017,0.0,16.5,29.4
24/11/2018,9.2,19.4,25.8
24/12/2000,0.0,20.7,32.2
24/12/2001,15.0,15.2,19.6
24/12/2002,0.0,23.0,32.5
24/12/2003,6.7,16.5,20.3
24/12/2004,5.7,16.0,26.5
24/12/2005,0.0,19.5,31.3
24/12/2006,27.9,20.6,29.0
24/12/2007,0.0,17.4,30.3
24/12/2008,0.0,19.7,32.0
24/12/2009,0.0,20.3,31.7
24/12/2010,6.2,19.5,28.0
24/12/2011,0.0,20.5,32.0
24/12/2012,0.0,20.0,32.6
24/12/2013,0.0,19.4,28.1
24/12/2014,30.8,17.5,21.7
24/12/2015,3.4,20.5,31.5
24/12/2016,15.8,19.0,32.6
24/12/2017,0.0,21.5,28.1
24/12/2018,18.2,19.9,28.4
25/01/2000,0.0,20.8,31.5
25/01/2001,4.2,19.4,29.8
25/01/2002,23.4,19.1,30.1
25/01/2003,25.7,17.2,21.7
25/01/2004,0.6,19.7,29.8
25/01/2005,11.1,18.7,27.0
25/01/2006,0.0,20.6,34.5
25/01/2007,0.0,19.6,29.3
25/01/2008,0.0,17.7,23.6
25/01/2009,0.0,19.0,27.9
25/01/2010,17.8,18.7,27.1
25/01/2011,0.0,19.5,32.3
25/01/2012,0.0,21.1,30.9
25/01/2013,2.1,21.3,30.7
25/01/2014,57.4,16.5,32.5
25/01/2015,0.0,18.1,30.0
25/01/2016,3.0,18.6,32.3
25/01/2017,8.8,20.3,28.7
25/01/2018,0.0,20.6,29.7
25/01/2019,44.0,18.0,27.4
25/02/2000,1.0,19.7,29.5
25/02/2001,30.6,18.7,31.3
25/02/2002,0.2,18.0,25.3
25/02/2003,0.0,21.4,34.1
25/02/2004,9.2,16.3,20.0
25/02/2005,1.7,18.7,31.0
25/02/2006,0.0,20.7,28.5
25/02/2007,0.0,19.2,32.7
25/02/2008,21.4,18.2,26.9
25/02/2009,8.8,19.3,26.0
25/02/2010,32.2,18.1,24.5
25/02/2011,19.8,20.8,30.3
25/02/2012,10.6,21.0,31.0
25/02/2013,11.7,20.8,31.1
25/02/2014,4.2,20.2,30.1
25/02/2015,2.0,19.3,29.3
25/02/2016,10.6,20.2,31.1
25/02/2017,34.8,17.8,24.4
25/02/2018,0.0,17.6,26.8
25/02/2019,3.6,19.3,31.6
25/03/2000,0.0,19.5,25.6
25/03/2001,2.0,19.7,31.1
25/03/2002,65.2,19.9,26.9
25/03/2003,0.1,17.2,24.5
25/03/2004,0.0,14.4,25.4
25/03/2005,0.8,18.1,22.6
25/03/2006,15.8,20.7,29.3
25/03/2007,0.0,17.7,30.1
25/03/2008,0.0,19.0,26.0
25/03/2009,0.0,17.7,27.3
25/03/2010,0.0,20.3,31.7
25/03/2011,0.0,20.7,31.1
25/03/2012,24.4,18.5,29.6
25/03/2013,6.3,18.9,25.9
25/03/2014,0.0,16.2,25.1
25/03/2015,0.0,17.1,27.9
25/03/2016,0.1,19.2,28.8
25/03/2017,8.0,17.9,27.0
25/03/2018,0.0,20.6,30.2
25/03/2019,0.0,18.6,31.4
25/04/2000,0.0,14.0,25.8
25/04/2001,0.0,20.1,29.1
25/04/2002,0.0,19.5,30.3
25/04/2003,0.0,16.7,30.2
25/04/2004,1.7,16.3,22.3
25/04/2005,0.0,17.7,24.8
25/04/2006,0.0,18.4,29.7
25/04/2007,0.0,20.3,30.1
25/04/2008,0.0,16.7,26.5
25/04/2009,8.3,0.0,0.0
25/04/2010,0.0,20.0,30.0
25/04/2011,0.0,18.9,26.7
25/04/2012,0.0,17.0,28.3
25/04/2013,0.0,13.9,0.0
25/04/2014,0.0,16.2,23.6
25/04/2015,0.0,17.4,23.3
25/04/2016,0.0,20.6,30.9
25/04/2017,0.0,17.4,28.5
25/04/2018,0.0,17.8,28.2
25/04/2019,0.0,20.7,28.8
25/05/2000,0.0,12.0,24.8
25/05/2001,0.0,15.3,22.9
25/05/2002,0.0,12.5,20.2
25/05/2003,0.0,11.6,20.7
25/05/2004,12.8,16.7,21.0
25/05/2005,140.4,15.2,19.9
25/05/2006,0.5,12.7,18.0
25/05/2007,0.0,8.5,17.0
25/05/2008,0.0,17.0,25.8
25/05/2009,0.0,0.0,27.0
25/05/2010,0.0,15.7,26.5
25/05/2011,0.0,13.8,26.1
25/05/2012,21.2,15.6,23.7
25/05/2013,0.0,13.0,0.0
25/05/2014,0.7,14.1,17.0
25/05/2015,0.0,17.5,27.4
25/05/2016,0.0,11.8,21.9
25/05/2017,0.0,15.7,27.0
25/05/2018,0.0,12.1,22.8
25/05/2019,1.0,11.4,19.5
25/06/2000,0.0,16.1,27.7
25/06/2001,0.0,14.7,26.7
25/06/2002,0.0,13.3,18.9
25/06/2003,0.0,13.5,23.9
25/06/2004,0.0,13.3,24.1
25/06/2005,0.0,12.7,21.5
25/06/2006,0.0,13.7,26.1
25/06/2007,0.0,14.7,18.3
25/06/2008,0.0,12.6,15.8
25/06/2009,9.2,15.2,18.0
25/06/2010,0.0,13.8,27.7
25/06/2011,0.0,14.9,25.1
25/06/2012,0.0,13.9,17.8
25/06/2013,31.2,15.3,17.3
25/06/2014,0.0,14.6,26.1
25/06/2015,1.0,12.1,17.4
25/06/2016,0.0,12.3,20.5
25/06/2017,0.0,14.9,21.7
25/06/2018,0.0,15.9,27.2
25/06/2019,0.0,17.5,26.4
25/07/2000,0.0,9.7,17.9
25/07/2001,2.2,13.7,24.0
25/07/2002,0.0,13.2,29.5
25/07/2003,0.0,14.5,27.0
25/07/2004,0.0,9.7,17.7
25/07/2005,10.2,15.1,19.3
25/07/2006,0.0,15.5,28.5
25/07/2007,47.4,13.7,20.0
25/07/2008,0.0,14.7,24.6
25/07/2009,44.2,0.0,0.0
25/07/2010,0.0,15.0,25.9
25/07/2011,0.0,12.8,22.1
25/07/2012,0.0,16.9,24.3
25/07/2013,22.4,6.9,11.5
25/07/2014,3.4,13.5,17.8
25/07/2015,16.6,14.9,17.9
25/07/2016,0.0,13.6,25.4
25/07/2017,0.0,12.9,25.6
25/07/2018,0.0,14.9,23.8
25/07/2019,0.0,15.2,26.1
25/08/2000,0.0,15.7,31.9
25/08/2001,4.0,15.5,27.8
25/08/2002,0.0,15.5,28.3
25/08/2003,1.5,12.4,25.9
25/08/2004,0.0,13.9,29.7
25/08/2005,0.0,11.7,20.9
25/08/2006,0.0,14.4,28.5
25/08/2007,0.0,16.7,30.6
25/08/2008,0.0,15.2,29.0
25/08/2009,6.4,14.9,18.7
25/08/2010,0.0,16.1,31.7
25/08/2011,0.0,15.3,28.2
25/08/2012,0.0,14.7,27.9
25/08/2013,0.0,15.3,30.1
25/08/2014,0.0,15.2,31.3
25/08/2015,2.4,14.3,20.5
25/08/2016,0.0,12.8,26.0
25/08/2017,0.0,13.2,25.7
25/08/2018,8.8,16.3,22.4
25/08/2019,0.0,12.0,21.8
25/09/2000,3.0,10.8,17.5
25/09/2001,0.0,16.7,26.2
25/09/2002,0.8,11.9,21.0
25/09/2003,0.0,17.6,21.7
25/09/2004,0.0,18.4,25.1
25/09/2005,3.4,17.9,22.7
25/09/2006,0.0,13.0,16.3
25/09/2007,0.2,11.5,16.6
25/09/2008,0.0,12.5,23.1
25/09/2009,0.0,12.0,19.7
25/09/2010,6.4,15.3,24.6
25/09/2011,0.0,11.9,19.6
25/09/2012,5.0,16.0,23.7
25/09/2013,0.0,10.3,16.0
25/09/2014,0.0,17.4,27.3
25/09/2015,0.0,19.2,30.3
25/09/2016,0.0,12.4,16.6
25/09/2017,0.0,16.2,26.5
25/09/2018,0.0,16.4,26.4
25/09/2019,0.3,15.1,19.6
25/10/2000,14.7,19.0,23.1
25/10/2001,0.0,16.0,26.9
25/10/2002,0.0,17.7,31.6
25/10/2003,0.0,16.7,31.5
25/10/2004,3.5,19.0,23.1
25/10/2005,0.0,19.2,30.0
25/10/2006,0.0,15.7,29.3
25/10/2007,47.4,15.8,20.1
25/10/2008,0.0,19.4,32.8
25/10/2009,0.0,19.7,25.5
25/10/2010,0.0,17.1,30.8
25/10/2011,2.4,18.2,30.3
25/10/2012,0.0,17.5,30.1
25/10/2013,0.0,19.1,23.4
25/10/2014,0.0,18.3,26.3
25/10/2015,0.0,15.7,19.2
25/10/2016,8.6,18.7,22.2
25/10/2017,0.0,16.3,30.3
25/10/2018,17.6,17.2,21.4
25/11/2000,17.2,18.7,25.3
25/11/2001,16.7,19.3,28.7
25/11/2002,91.1,18.5,30.3
25/11/2003,4.7,19.9,30.5
25/11/2004,0.0,17.5,32.7
25/11/2005,5.2,16.7,25.3
25/11/2006,10.6,19.4,32.1
25/11/2007,0.0,19.9,28.5
25/11/2008,13.1,16.8,25.6
25/11/2009,34.6,19.7,30.9
25/11/2010,0.0,15.7,31.1
25/11/2011,0.0,16.2,30.1
25/11/2012,6.2,17.6,22.3
25/11/2013,19.6,17.7,20.7
25/11/2014,0.0,20.2,30.3
25/11/2015,0.4,19.3,24.8
25/11/2016,1.0,18.5,29.3
25/11/2017,0.0,17.5,32.1
25/11/2018,7.1,18.8,24.5
25/12/2000,29.7,19.7,29.7
25/12/2001,0.0,15.7,23.4
25/12/2002,4.2,16.0,27.3
25/12/2003,0.0,16.4,22.7
25/12/2004,0.0,16.7,30.5
25/12/2005,51.4,18.1,24.3
25/12/2006,7.7,20.4,31.5
25/12/2007,0.0,20.1,28.5
25/12/2008,12.6,19.2,26.6
25/12/2009,0.0,20.5,28.9
25/12/2010,0.0,19.6,30.1
25/12/2011,2.4,19.7,27.0
25/12/2012,22.6,20.0,33.5
25/12/2013,0.0,20.5,30.1
25/12/2014,0.0,18.3,30.3
25/12/2015,39.0,17.8,31.0
25/12/2016,0.0,20.4,31.0
25/12/2017,0.0,19.9,28.5
25/12/2018,7.0,19.3,24.2
26/01/2000,39.4,17.9,24.9
26/01/2001,4.6,20.8,28.8
26/01/2002,22.7,19.0,32.1
26/01/2003,1.6,18.4,25.3
26/01/2004,21.4,19.7,22.7
26/01/2005,37.4,15.9,21.9
26/01/2006,4.6,21.1,30.3
26/01/2007,3.7,20.7,30.1
26/01/2008,0.0,17.2,24.1
26/01/2009,71.4,18.9,26.5
26/01/2010,17.0,18.2,27.3
26/01/2011,26.8,19.6,31.8
26/01/2012,11.2,17.5,24.9
26/01/2013,12.0,19.6,25.7
26/01/2014,0.0,21.7,32.1
26/01/2015,20.8,18.9,28.7
26/01/2016,0.0,18.6,33.5
26/01/2017,0.0,20.9,25.1
26/01/2018,0.0,19.8,24.8
26/01/2019,23.5,16.5,28.7
26/02/2000,0.0,20.2,30.2
26/02/2001,4.8,19.9,30.9
26/02/2002,0.0,17.3,27.6
26/02/2003,0.0,21.4,33.2
26/02/2004,3.3,16.4,21.8
26/02/2005,30.7,18.6,28.0
26/02/2006,2.7,20.5,29.1
26/02/2007,36.8,19.2,31.7
26/02/2008,0.0,18.1,27.3
26/02/2009,5.0,19.6,28.0
26/02/2010,10.3,17.7,23.7
26/02/2011,0.0,21.2,30.7
26/02/2012,9.0,20.7,31.1
26/02/2013,0.0,20.1,29.7
26/02/2014,2.8,18.7,32.9
26/02/2015,34.4,19.2,30.3
26/02/2016,4.6,20.5,30.4
26/02/2017,0.0,19.5,27.6
26/02/2018,0.0,19.6,27.2
26/02/2019,47.8,18.3,27.6
26/03/2000,0.0,18.8,25.9
26/03/2001,0.7,19.7,31.3
26/03/2002,0.0,20.3,28.9
26/03/2003,0.6,17.0,23.7
26/03/2004,0.0,15.7,26.9
26/03/2005,0.0,16.4,22.9
26/03/2006,15.3,18.0,23.9
26/03/2007,0.0,17.5,31.7
26/03/2008,0.0,18.3,26.5
26/03/2009,0.0,17.3,28.7
26/03/2010,22.8,21.2,29.8
26/03/2011,0.0,20.2,31.5
26/03/2012,0.0,19.5,31.7
26/03/2013,0.0,18.2,24.7
26/03/2014,0.0,17.5,25.0
26/03/2015,0.0,18.3,29.8
26/03/2016,23.6,19.4,28.4
26/03/2017,1.0,16.5,26.3
26/03/2018,0.0,21.6,28.2
26/03/2019,0.0,18.9,30.1
26/04/2000,0.0,12.5,25.3
26/04/2001,0.0,19.0,29.6
26/04/2002,0.0,18.7,30.3
26/04/2003,0.0,18.7,30.3
26/04/2004,1.2,15.2,21.8
26/04/2005,3.8,14.3,20.5
26/04/2006,0.0,19.5,27.8
26/04/2007,0.0,22.0,29.3
26/04/2008,0.0,15.6,27.0
26/04/2009,0.0,16.9,25.0
26/04/2010,0.0,19.7,29.7
26/04/2011,0.4,16.6,20.7
26/04/2012,0.0,18.7,28.3
26/04/2013,0.0,13.7,0.0
26/04/2014,0.0,15.2,20.9
26/04/2015,0.8,16.1,23.7
26/04/2016,0.0,19.8,26.8
26/04/2017,0.0,17.6,24.2
26/04/2018,0.0,18.6,27.8
26/04/2019,0.8,20.6,27.8
26/05/2000,0.0,14.3,25.6
26/05/2001,0.0,16.1,23.7
26/05/2002,0.0,11.7,21.7
26/05/2003,0.0,10.7,21.6
26/05/2004,16.8,12.0,22.3
26/05/2005,17.6,14.0,21.1
26/05/2006,0.0,13.7,23.3
26/05/2007,0.0,10.6,22.0
26/05/2008,0.0,17.7,26.5
26/05/2009,4.0,18.2,27.0
26/05/2010,0.0,17.7,23.3
26/05/2011,0.0,14.8,24.7
26/05/2012,0.0,16.1,23.3
26/05/2013,0.0,13.9,0.0
26/05/2014,11.6,14.9,21.3
26/05/2015,0.0,19.7,24.8
26/05/2016,0.0,13.4,24.2
26/05/2017,0.0,16.1,28.2
26/05/2018,0.0,14.9,23.3
26/05/2019,0.0,12.7,24.0
26/06/2000,0.0,16.7,27.5
26/06/2001,0.0,12.7,22.3
26/06/2002,0.0,13.2,20.2
26/06/2003,0.0,11.9,25.3
26/06/2004,0.1,17.1,26.0
26/06/2005,0.0,12.5,23.8
26/06/2006,13.8,13.8,19.9
26/06/2007,0.0,13.6,25.3
26/06/2008,0.0,11.7,21.0
26/06/2009,4.7,14.0,18.1
26/06/2010,0.0,14.2,24.5
26/06/2011,0.0,15.3,22.7
26/06/2012,0.0,11.7,21.1
26/06/2013,48.3,15.8,18.5
26/06/2014,0.0,14.4,26.6
26/06/2015,0.0,12.0,20.9
26/06/2016,0.0,12.8,22.1
26/06/2017,0.0,12.7,22.3
26/06/2018,0.0,16.6,26.5
26/06/2019,0.0,17.6,27.4
26/07/2000,0.0,9.7,15.3
26/07/2001,0.0,15.3,23.1
26/07/2002,0.0,13.9,22.4
26/07/2003,0.0,14.7,24.0
26/07/2004,0.0,8.4,18.5
26/07/2005,0.0,10.0,19.9
26/07/2006,0.0,15.7,28.5
26/07/2007,3.6,9.0,16.8
26/07/2008,0.0,10.6,20.8
26/07/2009,6.8,0.0,0.0
26/07/2010,0.0,15.1,27.1
26/07/2011,0.0,12.5,25.6
26/07/2012,0.0,15.3,28.3
26/07/2013,1.8,8.0,13.7
26/07/2014,0.0,12.3,15.4
26/07/2015,2.0,13.6,22.9
26/07/2016,0.0,12.6,27.0
26/07/2017,0.0,13.4,24.7
26/07/2018,0.0,14.9,25.5
26/07/2019,0.0,15.9,27.5
26/08/2000,0.0,17.3,32.1
26/08/2001,0.0,17.0,27.0
26/08/2002,0.0,14.8,25.3
26/08/2003,0.4,10.3,14.3
26/08/2004,0.0,16.2,23.7
26/08/2005,0.0,11.7,21.7
26/08/2006,0.0,15.4,30.0
26/08/2007,0.0,16.5,31.9
26/08/2008,0.0,15.9,26.5
26/08/2009,0.0,13.7,21.9
26/08/2010,0.0,16.2,30.9
26/08/2011,2.6,15.9,23.4
26/08/2012,0.0,15.5,25.3
26/08/2013,0.0,14.5,26.8
26/08/2014,0.0,18.9,24.2
26/08/2015,0.6,14.8,24.0
26/08/2016,0.0,12.0,28.7
26/08/2017,0.0,12.9,27.2
26/08/2018,1.0,11.3,16.8
26/08/2019,0.0,13.2,24.5
26/09/2000,0.0,9.5,13.1
26/09/2001,9.2,18.2,26.3
26/09/2002,0.0,12.3,25.0
26/09/2003,0.0,17.4,20.2
26/09/2004,0.0,18.3,35.3
26/09/2005,19.4,12.4,20.3
26/09/2006,0.0,12.7,19.3
26/09/2007,0.0,11.5,19.0
26/09/2008,6.4,13.9,20.8
26/09/2009,0.0,14.0,29.6
26/09/2010,9.6,15.3,20.9
26/09/2011,0.0,11.2,25.3
26/09/2012,9.2,9.1,19.7
26/09/2013,0.6,10.5,18.0
26/09/2014,0.1,17.9,26.8
26/09/2015,28.6,18.2,24.9
26/09/2016,0.2,11.8,20.4
26/09/2017,0.0,14.7,27.4
26/09/2018,0.0,18.3,32.2
26/09/2019,4.2,15.1,19.6
26/10/2000,2.7,18.4,30.3
26/10/2001,0.0,14.2,27.1
26/10/2002,35.7,17.7,29.3
26/10/2003,0.0,18.9,33.2
26/10/2004,13.8,16.2,21.8
26/10/2005,0.0,19.7,30.3
26/10/2006,0.0,18.9,30.8
26/10/2007,2.4,17.3,27.9
26/10/2008,0.0,18.7,33.3
26/10/2009,0.0,18.3,29.3
26/10/2010,9.8,15.5,23.7
26/10/2011,8.8,18.0,27.6
26/10/2012,0.0,19.0,28.2
26/10/2013,0.0,18.6,31.7
26/10/2014,0.0,18.1,26.3
26/10/2015,28.4,16.0,28.5
26/10/2016,5.0,19.0,30.2
26/10/2017,32.8,15.4,25.6
26/10/2018,5.7,17.5,25.4
26/11/2000,28.0,18.7,22.6
26/11/2001,0.0,19.3,30.5
26/11/2002,13.0,19.9,26.1
26/11/2003,0.0,20.7,27.3
