ano,bairro,dia,local,mes,referencia,sentido
2014,Butantã,14,AV JORGE JOAO SAAD,01,R COMTE LIRA,ESTADIO/F MORATO
2014,Santo Amaro,14,AV STO AMARO,01,AV ROQUE PETRONI JUNIOR,AMBOS
2014,Santo Amaro,14,AV STO AMARO,01,R DR JESUINO MACIEL,BAIRRO/CENTRO
2014,Santo Amaro,14,R ALVARENGA,01,AV AFRANIO PEIXOTO,UNICO
2014,Santo Amaro,14,AV VITOR MANZINI,01,R ELIAS ANTONIO ZOGBI,BAIRRO/CENTRO
2014,Sé,15,TN JOSÉ ROBERTO F MELHEM,01,R DA CONSOLAÇÃO,BAIRRO/CENTRO
2014,Sé,15,AV VINTE E TRES DE MAIO,01,R SANTO AMARO,SANTANA/AEROPORTO
2014,Sé,15,AV VINTE E TRES DE MAIO,01,PC DA BANDEIRA,AEROPORTO/SANTANA
2014,Pinheiros,15,MARGINAL PINHEIROS,01,PTE EUSÉBIO MATOSO,INTERLAGOS/CASTELO - EXPRESSA
2014,Pinheiros,15,AV DOS BANDEIRANTES,01,VD JOÃO JULIÃO DA COSTA AGUIAR,MARGINAL/IMIGRANTES
2014,Mooca,15,AV CELSO GARCIA,01,ALTURA DO N 1359,CENTRO/BAIRRO
2014,Mooca,15,AV CELSO GARCIA,01,R JOSE DE ALENCAR,CENTRO/BAIRRO
2014,Santo Amaro,15,AV DAS NAÇÕES UNIDAS,01,R OLIVIA FEDER,INTERLAGOS/CASTELO
2014,Ipiranga,15,RV DOS IMIGRANTES,01,AV PROF ABRAAO DE MORAIS,AMBOS
2014,Ipiranga,15,AV MIGUEL ESTEFANO,01,AV PROF ABRAÃO DE MORAIS,AMBOS
2014,Ipiranga,15,AV DR RICARDO JAFET,01,VD SAIOA,S PAULO/SANTOS
2014,Ipiranga,15,AV PROF ABRAÃO DE MORAIS,01,AV FAGUNDES FILHO,AMBOS
2014,Ipiranga,15,AV PROF ABRAÃO DE MORAIS,01,R RIBEIRO LACERDA,AMBOS
2014,Ipiranga,15,R DOM BOSCO,01,R LUIS GAMA,AMBOS
2014,Vila Mariana,15,AV RUBEM BERTA,01,VD ONZE DE JUNHO,AMBOS
2014,Vila Mariana,15,AV PROF ABRAÃO DE MORAIS,01,R CATULO DA PAIXÃO CEARENSE,S PAULO/SANTOS
2014,Vila Mariana,15,AV PROF ASCENDINO REIS,01,PC JUCA MULATO,CENTRO/BAIRRO
2014,Vila Mariana,15,AV VINTE E TRES DE MAIO,01,VD GAL EUCLIDES DE FIGUEIREDO,SANTANA/AEROPORTO
2014,Vila Maria/ Vila Guilherme,16,R CEL MARQUES RIBEIRO,01,R JOSÉ BERNARDO PINTO,AMBOS
2014,Santana,16,R CEL ANTONIO DE CARVALHO,01,R URUPIARA,ÚNICO
2014,Santana,16,AV CRUZEIRO DO SUL,01,R JOÃO PACHECO,AMBOS
2014,Santana,16,AV CRUZEIRO DO SUL,01,R MANUEL ANTONIO DE ALMEIDA,AMBOS
2014,Santana,16,AV CRUZEIRO DO SUL,01,ALTURA DO N. 577,AMBOS
2014,Santana,16,AV CRUZEIRO DO SUL,01,ALTURA DO N. 500,IP/ST
2014,Sé,16,PÇ MIGUEL FORTE,01,AV DO ESTADO,B/C
2014,Sé,16,R BARRA DO TIBAGI,01,ALTURA DO N. 43,AMBOS
2014,Lapa,16,AV SUMARÉ,01,PC MARREY JUNIOR,LIMÃO/SUMARÉ
2014,Pinheiros,16,AV DAS NAÇÕES UNIDAS,01,R OLÍVIA FEDER,INTERLAGOS/CASTELO - LOCAL
2014,Mooca,16,R CASIMIRO DE ABREU,01,R SILVA TELES,ÚNICO
2014,Mooca,16,R ORIENTE,01,R SILVIA TELES,AMBOS
2014,Mooca,16,R ORIENTE,01,R MILLER,AMBOS
2014,M'Boi Mirim,16,AV GUARAPIRANGA,01,ALTURA DO N. 1389,B/C
2014,Santo Amaro,16,AV SANTO AMARO,01,AV JORN ROBERTO MARINHO,B/C
2014,Santo Amaro,16,AV PROF VICENTE RAO,01,AV SANTO AMARO,MARG/DIADEMA
2014,Santo Amaro,16,AV SANTO AMARO,01,R JOÃO PAIS,B/C
2014,Santo Amaro,16,AV ROQUE PETRONI JUNIOR,01,R JACERU,AMBOS
2014,Ipiranga,16,AV PROF ABRÃO DE MORAIS,01,AV BOSQUE DA SAÚDE,SP/SANTOS
2014,Ipiranga,16,AV PROF ABRÃO DE MORAIS,01,R GAL CHAGAS SANTOS,SP/SANTOS
2014,Vila Maria/ Vila Guilherme,17,R CEL MARQUES RIBEIRO,01,R JOSE BERNARDO PINTO,AMBOS
2014,Vila Maria/ Vila Guilherme,17,MARGINAL TIETE,01,PTE DA VILA GUILHERME,A SENNA/CASTELO B - EXPRESSA
2014,Vila Maria/ Vila Guilherme,17,AV MORVAN DIAS DE FIGUEIREDO,01,R DA COROA,A SENNA/CASTELO B - LOCAL
2014,Santana,17,AV CRUZEIRO DO SUL,01,R TAPAJOS,SANTANA/IPIRANGA
2014,Butantã,17,AV PROF FRANCISCO MORATO,01,R IBIAPABA,BAIRRO/CENTRO
2014,Pinheiros,17,AV REBOUCAS,01,R CAP ANTONIO ROSA,BAIRRO/CENTRO
2014,Itaquera,17,AV JACU-PESSEGO N.TRABALHADORES,01,ES DO IMPERADOR,AMBOS
2014,Mooca,17,AV ALCANTARA MACHADO,01,AV ALVARO RAMOS,CENTRO/BAIRRO
2014,Mooca,17,AV ALCANTARA MACHADO,01,R SILVA JARDIM,CENTRO/BAIRRO
2014,Mooca,17,AV CELSO GARCIA,01,AV SALIM FARAH MALUF,CENTRO/BAIRRO
2014,Mooca,17,R MELO FREIRE,01,VD ANTONIO ABDO,CENTRO/BAIRRO
2014,Mooca,17,VD BRESSER,01,ALTURA DO N. 624,AMBOS
2014,Mooca,17,AV JACU-PESSEGO N.TRABALHADORES,01,R DAS BOAS NOITES,A SENNA/MAUA
2014,Mooca,17,R MELO FREIRE,01,R SERRA DE JAPI,CENTRO/BAIRRO
2014,Mooca,17,AV DO ESTADO,01,LG DO PARI,IP/ST
2014,Mooca,17,AV ALCANTARA MACHADO,01,VD GUADALAJARA,BAIRRO/CENTRO
2014,Mooca,17,MARGINAL TIETE,01,PTE DR MIGUEL ARRAES,CASTELO B/A SENNA - EXPRESSA
2014,São Miguel Paulista,17,R CEMBIRA,01,R TEODORA COTURRI,AMBOS
2014,Penha,17,R VER CID GALVAO DA SILVA,01,R RUI GOMES DE ALMEIDA,UNICO
2014,Penha,17,AV CD DE FRONTIN,01,R PINHALZINHO,CENTRO/BAIRRO
2014,Penha,17,AV S MIGUEL,01,AV GOV CARVALHO PINTO,CENTRO/BAIRRO
2014,Santo Amaro,17,AV ROQUE PETRONI JUNIOR,01,R STO ARCADIO,AMBOS
2014,Santo Amaro,17,AV DAS NACOES UNIDAS,01,R VERBO DIVINO,INTERLAGOS/CASTELO - LOCAL
2014,Santo Amaro,17,R VISCONDE DE TAUNAY,01,ALTURA DO N. 458,AMBOS
2014,Sé,21,PC DA BANDEIRA,01,R STO AMARO,UNICO
2014,Mooca,21,VD DO GLICERIO,01,ALT. Nº102,PE/LA
2014,Freguesia do Ó,22,AV ANTONIO MUNHOZ BONILHA,01,AV NOSSA SRA DO O,AMBOS
2014,Butantã,22,AV CORIFEU DE AZEVEDO MARQUES,01,AV ESCOLA POLITECNICA,AMBOS
2014,Lapa,22,AV ERMANO MARCHETTI,01,R ENG AUBERTIN,LAPA/B FUNDA
2014,Lapa,22,R RICARDO CAVATTON,01,R HUGO D ANTOLA,UNICO
2014,Lapa,22,AV QUEIROZ FILHO,01,PC APECATU,JAGUARE/LAPA
2014,Lapa,22,AV ENG BILLINGS,01,AV ALEXANDRE MACKENZIE,CAST/INT
2014,Lapa,22,AV MOFARREJ,01,R OTHAO,UNICO
2014,Campo Limpo,22,PTE JOÃO DIAS,01,VD HONESTINO MONTEIRO GUIMARÃES,B/C
2014,Campo Limpo,22,AV ELLIS MAAS,01,AV COMENDADOR SANTANNA,UNICO
2014,Campo Limpo,22,RUA DR JOVIANO PACHECO DE AGUIRRE,01,R SERRA DA ESPERANÇA,UNICO
2014,Campo Limpo,22,AV ELLIS MAAS,01,AL JOSE LOPES DE ALMEIDA,UNICO
2014,Itaquera,23,AV ARICANDUVA,01,AV AFONSO DE SAMPAIO E SOUSA,ITAQUERA/MARGINAL
2014,Itaim Paulista,23,AV MAL TITO,01,R GENDIROBA,CENTRO/BAIRRO
2014,Cidade Ademar,23,AV INTERLAGOS,01,AV YERVANT KISSAJIKIAN,AMBOS
2014,Cidade Ademar,23,R CESAR FRANCK,01,R. DOMENICO SIMAROSA,BAIRRO/CENTRO
2014,Campo Limpo,23,AV ELLIS MAAS,01,AL JOSE LOPES DE ALMEIDA,CENTRO/BAIRRO
2014,Capela do Socorro,23,AV GUARAPIRANGA,01,R BENEDITO PEREIRA DE BORBA,BAIRRO/CENTRO
2014,Capela do Socorro,23,AV ATLANTICA,01,R MANUEL BITENCOURT E SA,BAIRRO/CENTRO
2014,Capela do Socorro,23,AV GUARAPIRANGA,01,R JOSE RAFAELI,AMBOS
2014,M'Boi Mirim,23,ES M BOI MIRIM,01,R DANIEL KLEIN,AMBOS
2014,M'Boi Mirim,23,PC NSRA DO PERPETUO SOCORRO,01,AV VER JOAO DE LUCA,AMBOS
2014,M'Boi Mirim,23,AV CARLOS CALDEIRA FILHO,01,R JOAQUIM NUNES TEIXEIRA,AMBOS
2014,Santo Amaro,23,AV INTERLAGOS,01,AV ENG EUSEBIO STEVAUX,BAIRRO/CENTRO
2014,Santo Amaro,23,AV INTERLAGOS,01,R ENG ALLYRIO HUGUENEY DE MATTOS,CENTRO/BAIRRO
2014,Santo Amaro,23,AV NSRA DO SABARA,01,AV INTERLAGOS,BAIRRO/CENTRO
2014,Santo Amaro,23,AV INTERLAGOS,01,AV NSRA DO SABARA,AMBOS
2014,Santo Amaro,23,AV DAS NACOES UNIDAS,01,PTE SANTO DIAS DA SILVA,INTERLAGOS/CASTELO
2014,Santo Amaro,23,AV DAS NACOES UNIDAS,01,R FLORENVILLE,INTERLAGOS/CASTELO
2014,Santo Amaro,23,AV ROQUE PETRONI JUNIOR,01,AV SANTO AMARO,AMBOS
2014,Santo Amaro,23,R DR JOSÉ AUREO BUSTAMANTE,01,R CHAFIC MALUF,AMBOS
2014,Santo Amaro,23,AV VITOR MANZINI,01,PC DOM FRANCISCO DE SOUSA,AMBOS
2014,Santo Amaro,23,AV STO AMARO,01,AV ROQUE PETRONI JUNIOR,BAIRRO/CENTRO
2014,Santo Amaro,23,AV VICENTE RAO,01,R DR JOVIANO TELLES,AMBOS
2014,Santo Amaro,23,AV DAS NACOES UNIDAS,01,AV MARIO LOPES LEAO,INTERLAGOS/CASTELO
2014,Santo Amaro,23,AV INTERLAGOS,01,PTE IRMA AGOSTINA,AMBOS
2014,Santo Amaro,23,AV DAS NACOES UNIDAS,01,AV OCTALLES MARCONDES FERREIRA,AMBOS
2014,Vila Maria/ Vila Guilherme,24,R CEL MARQUES RIBEIRO,01,R MIGUEL MENTEM,AMBOS
2014,Santana,24,AV CRUZEIRO DO SUL,01,R JOÃO PACHECO,UNICO
2014,Sé,24,AV SEN QUEIROS,01,R DA CANTAREIRA,ÚNICO
2014,Sé,24,AV PRES CASTELO BRANCO,01,PTE DAS BANDEIRAS,CASTELO B/A SENNA
2014,Lapa,24,R TURIASSU,01,PC MARREY JUNIOR,UNICO
2014,Lapa,24,AV FRANCISCO MATARAZZO,01,AV POMPEIA,AMBOS
2014,Lapa,24,AV MARQ DE SAO VICENTE,01,PC PASCOAL MARTINS,LAPA/B FUNDA
2014,Lapa,24,AV DAS NACOES UNIDAS,01,R PROF ARIOVALDO SILVA,AMBOS
2014,Lapa,24,AV ANTARTICA,01,PC LUIZ CARLOS MESQUITA,AMBOS
2014,Mooca,24,AV CELSO GARCIA,01,AV SALIM FARAH MALUF,CENTRO/BAIRRO
2014,Mooca,24,AV ALCANTARA MACHADO,01,R BRESSER,AMBOS
2014,Mooca,24,AV ALCANTARA MACHADO,01,AV ALVARO RAMOS,CENTRO/BAIRRO
2014,Mooca,24,AV ALCANTARA MACHADO,01,VD GUADALAJARA,AMBOS
2014,Mooca,24,AV RANGEL PESTANA,01,R HIPODROMO,AMBOS
2014,Mooca,24,AV RANGEL PESTANA,01,R HIPODROMO,AMBOS
2014,Mooca,24,R MARIA DOMITILA,01,R DA FIGUEIRA,AMBOS
2014,Mooca,24,AV GAL ATALIBA LEONEL,01,R EZEQUIEL FREIRE,BAIRRO/CENTRO
2014,Mooca,24,AV DO ESTADO,01,R S CAETANO,IPIRANGA/SANTANA
2014,Vila Prudente,24,AV PAES DE BARROS,01,R CAP PACHECO E CHAVES,BAIRRO/CENTRO
2014,Santo Amaro,24,AV ENG ALBERTO DE ZAGOTTIS,01,ALTURA DO N. 567,AMBOS
2014,Santo Amaro,24,MARGINAL TIETE,01,PTE DAS BANDEIRAS,CASTELO B/A SENNA - CENTRAL
2014,Santo Amaro,24,AV ROQUE PETRONI JUNIOR,01,AV STO AMARO,AMBOS
2014,Santo Amaro,24,AV VITOR MANZINI,01,PC DOM FRANCISCO DE SOUSA,CENTRO/BAIRRO
2014,Santo Amaro,24,AV VICENTE RAO,01,R DR JOVIANO TELLES,AMBOS
2014,Santo Amaro,24,AV ROQUE PETRONI JUNIOR,01,R JACERU,AMBOS
2014,Ipiranga,24,AV PROF ABRAAO DE MORAIS,01,R FRANCISCO TAPAJOS,SANTOS/SP
2014,Ipiranga,24,AV PROF ABRAAO DE MORAIS,01,AV BOSQUE DA SAUDE,S PAULO/SANTOS
2014,Lapa,09,MARGINAL TIETE CB AS CENTRAL,02,PTE CARMEN FERNANDES NEVES,CASTELO B/A SENNA - CENTRAL
2014,Freguesia do Ó,13,AV NOSSA SENHORA DO Ó,02,AV ANTONIO MUNHOZ BONILHA,AMBOS
2014,Pinheiros,13,TN MAX FEFFER,02,PC LUIS CARLOS PARANA,BAIRRO/CENTRO
2014,Ipiranga,13,AV PRES TANCREDO NEVES,02,R NSRA DA SAUDE,AMBOS
2014,Ipiranga,13,AV PROF ABRAAO DE MORAIS,02,AV BOSQUE DA SAUDE,AMBOS
2014,Ipiranga,13,AV PROF ABRAAO DE MORAIS,02,R FREI ROLIM,AMBOS
2014,Vila Mariana,13,AV JOSE MARIA WHITAKER,02,R JOAO DE CASTILHO,AMBOS
2014,Vila Mariana,13,AV IBIRAPUERA,02,AV JANDIRA,BAIRRO/CENTRO
2014,Casa Verde,14,AV. ORDEM E PROGRESSO,02,PTE. DO LIMÃO / PÇ. DEL. AMOROSO NETO,AMBOS
2014,Casa Verde,14,R MAEST GABRIEL MIGLIORI,02,R FRANCISCO RODRIGUES NUNES,AMBOS
2014,Casa Verde,14,AV ORDEM E PROGRESSO,02,PC DEL AMOROSO NETO,AMBOS
2014,Casa Verde,14,R BARTOLOMEU DO CANTO,02,AV NSRA DO O,UNICO
2014,Freguesia do Ó,14,AV ANTONIO MUNHOZ BONILHA,02,AV NOSSA SENHORA DO Ó,BAIRRO/CENTRO
2014,Freguesia do Ó,14,AV GAL EDGAR FACO,02,PTE DO PIQUERI,AMBOS
2014,Freguesia do Ó,14,AV OTAVIANO ALVES DE LIMA,02,PTE FREGUESIA DO O,A SENNA/CASTELO B
2014,Freguesia do Ó,14,AV EMB MACEDO SOARES,02,PTE FREGUESIA DO O,C BRANCO/A SENNA
2014,Vila Maria/ Vila Guilherme,14,R CEL MARQUES RIBEIRO,02,R JOSE BERNARDO PINTO,AMBOS
2014,Santana,14,R. MAJOR SAMPAIO,02,R. DR. ZUQUIM,ÚNICO
2014,Santana,14,AV. CRUZEIRO DO SUL,02,R. DARZAN/AV. GAL. ATALIBA LEONEL,ST/IP
2014,Santana,14,AV OLAVO FONTOURA,02,R PROF MILTON RODRIGUES,AMBOS
2014,Butantã,14,AV EUSEBIO MATOSO,02,PC JORGE DE LIMA,CENTRO/BAIRRO
2014,Butantã,14,R ENG OSCAR AMERICANO,02,PC PROF AMERICO DE MOURA,BAIRRO/CENTRO
2014,Lapa,14,PÇ. PASCOAL MARTINS,02,AV MARQ. DE SÃO VICENTE,CENTRO/BAIRRO
2014,Lapa,14,AV FRANCISCO MATARAZZO,02,AV POMPEIA,AMBOS
2014,Lapa,14,AV SUMARE,02,PC MARREY JUNIOR,LIMAO/SUMARE
2014,Lapa,14,R TURIASSU,02,PC MARREY JUNIOR,CENTRO/BAIRRO
2014,Lapa,14,AV MARQ DE SAO VICENTE,02,PC PASCOAL MARTINS,AMBOS
2014,Lapa,14,AV RAIMUNDO PEREIRA DE MAGALHAES,02,R GAGO COUTINHO,CENTRO/BAIRRO
2014,Lapa,14,R RICARDO CAVATTON,02,AV EMB MACEDO SOARES,BAIRRO/CENTRO
2014,Pinheiros,14,AV DR GASTAO VIDIGAL,02,AV ENG ROBERTO ZUCCOLO,AMBOS
2014,Pinheiros,14,TN MAX FEFFER,02,PC LUIS CARLOS PARANA,AMBOS
2014,Pinheiros,14,AV DAS NACOES UNIDAS,02,PTE ENG ROBERTO ROSSI ZUCCOLO,INTERLAGOS/CASTELO
2014,Pinheiros,14,AV DOS TAJURAS,02,R DR ALBERTO DA SILVEIRA,BAIRRO/CENTRO
2014,Ipiranga,14,AV PROF ABRAAO DE MORAIS,02,R FREI ROLIM,AMBOS
2014,Vila Mariana,14,AV IBIRAPUERA,02,AV JANDIRA,BAIRRO/CENTRO
2014,Vila Mariana,14,AV IBIRAPUERA,02,AV LAVANDISCA,BAIRRO/CENTRO
2014,Vila Mariana,14,AV VINTE E TRES DE MAIO,02,VD GAL EUCLIDES DE FIGUEIREDO,SANTANA/AEROPORTO
2014,Freguesia do Ó,15,R MATEUS MASCARENHAS,02,AV NSRA DO O,AMBOS
2014,Freguesia do Ó,15,AV ANTONIO MUNHOZ BONILHA,02,AV NSRA DO O,AMBOS
2014,Freguesia do Ó,15,AV NSRA DO O,02,R BARTOLOMEU DO CANTO,BAIRRO/CENTRO
2014,Vila Maria/ Vila Guilherme,15,R CEL MARQUES RIBEIRO,02,R JOSE BERNARDO PINTO,AMBOS
2014,Santana,15,RUA CHICO PONTES,02,AV GUILHERME,UNICO
2014,Santana,15,AV DO ESTADO,02,R PASTEUR,IPIRANGA/SANTANA
2014,Santana,15,R DARZAN,02,AV CRUZEIRO DO SUL,UNICO
2014,Santana,15,AV CRUZEIRO DO SUL,02,R JOAO PACHECO,SANTANA/IPIRANGA
2014,Sé,15,RUA JOÃO JACINTO,02,RUA JOÃO TEODORO,UNICO
2014,Sé,15,R DR RODRIGO DE BARROS,02,AV DO ESTADO,AMBOS
2014,Butantã,15,AV PROF FRANCISCO MORATO,02,AV DOS TRES PODERES,BAIRRO/CENTRO
2014,Lapa,15,R TURIASSU,02,PC MARREY JUNIOR,CENTRO/BAIRRO - ÚNICA
2014,Lapa,15,AV ERMANO MARCHETTI,02,R ENG AUBERTIN,LAPA/B FUNDA
2014,Lapa,15,R RICARDO CAVATTON,02,R CAP JOSE INACIO DO ROSARIO,AMBOS
2014,Lapa,15,PC PASCOAL MARTINS,02,AV MARQ DE SAO VICENTE,AMBOS
2014,Lapa,15,R TURIASSU,02,PC MARREY JUNIOR,UNICO
2014,Lapa,15,R EMILIO GOELDI,02,AV ERMANO MARCHETTI,AMBOS
2014,Lapa,15,R JOHN HARRISON,02,R JOAO PEREIRA,UNICO
2014,São Miguel Paulista,15,AV JACU-PESSEGO N.TRABALHADORES,02,ES DO IMPERADOR,A SENNA/MAUA
2014,Ipiranga,15,AV DO ESTADO,02,ATL DO Nº 1949,UNICO
2014,Lapa,16,R JOHN HARRISON,02,PÇA RENE BARRETO,UNICO
2014,Pinheiros,22,AV PRES JUSCELINO KUBITSCHEK,02,R JOAO CACHOEIRA,IBIRAPUERA/MARGINAL
2014,Pinheiros,25,AV BRIG FARIA LIMA,02,R LEOPOLDO COUTO MAGALHAES JR,PINHEIROS/ITAIM
2014,Itaquera,25,R DR LUIZ AYRES,02,AV PRO ENG ARDENAN MACHADO,B/C
2014,Campo Limpo,25,R DR HUGO LACORTE VITALE,02,R DIOGO MARTINS,AMBOS
2014,Campo Limpo,25,RUA FRANCISCO JOSE SALES,02,ATL DO Nº 21,AMBOS
2014,Sé,28,AV PAULISTA,02,R BELA CINTRA,CONSOLAÇÃO/PARAISO
2014,Santana,01,AV OLAVO FONTOURA,03,ALTURA DO NÚMERO 1400,C VERDE/SANTANA
2014,Santana,01,R CEL ANTONIO DE CARVALHO,03,AV CRUZEIRO DO SUL,UNICO
2014,Aricanduva/ Vila Formosa,01,R ANTONIO DE BARROS,03,R MELO FREIRE,UNICO
2014,Mooca,01,AV CELSO GARCIA,03,AV SALIM FARAH MALUF,CENTRO/BAIRRO
2014,Mooca,01,AV ALCANTARA MACHADO,03,VD GUADALAJARA,CENTRO/BAIRRO
2014,Mooca,04,AV PAES DE BARROS,03,AV PROF LUIZ IGNACIO ANHAIA MELLO,BAIRRO/CENTRO
2014,Vila Prudente,04,AV PROF LUIZ IGNACIO ANHAIA MELLO,03,AV FRANCISCO FALCONI,AMBOS
2014,Santo Amaro,04,AV SANTO AMARO,03,AV ROQUE PETRONI JUNIOR,CENTRO/BAIRRO
2014,Santo Amaro,04,AV SANTO AMARO,03,AV ROQUE PETRONI JUNIOR,BAIRRO/CENTRO
2014,Santo Amaro,05,"PC DOM FRANCISCO DE SOUSA,",03,R JOÃO ALFREDO,BAIRRO/CENTRO
2014,Santo Amaro,05,AV VITOR MANZINI,03,ALTURA DO N. 274,CENTRO/BAIRRO
2014,Santo Amaro,05,R PTOLOMEU,03,AV GUARAPIRANGA,ÚNICO
2014,Santo Amaro,05,R VISC.DE TAUNAY,03,PC PROF HERALDO BARBUY,AMBOS
2014,Freguesia do Ó,07,AV ANTONIO MUNHOZ BONILHA,03,AV NSRA.DO O,NAO INFORMADO
2014,Vila Maria/ Vila Guilherme,07,R CHICO PONTES,03,AV GUILHERME,BAIRRO/CENTRO
2014,Vila Maria/ Vila Guilherme,07,R CEL MARQUES RIBEIRO,03,R MIGUEL MENTEM,NAO INFORMADO
2014,Pirituba/Jaraguá,07,AV GAL EDGAR FACO,03,AV PAULA FERREIRA,AMBOS/LOCAL
2014,Santana,07,R CEL ANTONIO DE CARVALHO,03,R URUPIARA,NAO INFORMADO
2014,Butantã,07,AV VITAL BRASIL,03,R CAMARGO,BAIRRO/CENTRO
2014,Butantã,07,AV CORIFEU DE AZEVEDO MARQUES,03,R JOSE ALVES CUNHA LIMA,AMBOS
2014,Butantã,07,R ALVARENGA,03,AV AFRANIO PEIXOTO,CENTRO/BAIRRO
2014,Lapa,07,R TURIASSU,03,PC MARREY JUNIOR,UNICO
2014,Lapa,07,AV SUMARE,03,PC MARREY JUNIOR,LIMAO/SUMARE
2014,Lapa,07,AV MARQ.DE SAO VICENTE,03,PC PASCOAL MARTINS,AMBOS
2014,Lapa,07,AV ANTARTICA,03,PC LUIZ CARLOS MESQUITA,AMBOS/LOCAL
2014,Lapa,07,AV FRANCISCO MATARAZZO,03,AV POMPEIA,AMBOS/LOCAL
2014,Lapa,07,R VENANCIO AIRES,03,R BR.DO BANANAL,AMBOS/LOCAL
2014,Lapa,07,PC MALVIN JONES,03,R GUAICURUS,AMBOS
2014,Lapa,07,AV GAL EDGAR FACO,03,PTE DO PIQUERI,AMBOS
2014,Lapa,07,AV MOFARREJ,03,AV DR GASTAO VIDIGAL,AMBOS
2014,Pinheiros,07,AV QUEIROZ FILHO,03,PTE HIRANT SANAZAR,JAGUARE/LAPA
2014,Aricanduva/ Vila Formosa,07,AV CD.DE FRONTIN,03,R PINHALZINHO,CENTRO/BAIRRO
2014,Itaquera,07,R DR LUIZ AYRES,03,ALTURA DO NÚMERO 3776,CENTRO/BAIRRO
2014,Mooca,07,R BRESSER,03,PC CIRO PONTES,AMBOS
2014,Mooca,07,AV ALCANTARA MACHADO,03,AV ALVARO RAMOS,CENTRO/BAIRRO
2014,Mooca,07,AV ALCANTARA MACHADO,03,VD GUADALAJARA,AMBOS
2014,Mooca,07,AV ALCANTARA MACHADO,03,R BRESSER,AMBOS
2014,Mooca,07,AV ALCANTARA MACHADO,03,R SILVA JARDIM,CENTRO/BAIRRO
2014,Mooca,07,AV DO ESTADO,03,AV MERCURIO,IPIRANGA/SANTANA
2014,Mooca,07,R IBITIRAMA,03,AV PROF LUIZ IGNACIO ANHAIA MELLO,NAO INFORMADO
2014,Mooca,07,"AV PAES DE BARROS,",03,AV PROF LUIZ IGNACIO ANHAIA MELLO,AMBOS
2014,Mooca,07,AV SALIM FARAH MALUF,03,AV VILA EMA,AMBOS
2014,Mooca,07,AV PROF LUIZ IGNACIO ANHAIA MELLO,03,AV PAES DE BARROS,AMBOS
2014,Penha,07,R DR LUIZ AYRES,03,R MACIEL MONTEIRO,CENTRO/BAIRRO
2014,Vila Prudente,07,AV PROF LUIZ IGNACIO ANHAIA MELLO,03,AV FRANCISCO FALCONI,AMBOS
2014,Vila Prudente,07,AV PROF LUIZ IGNACIO ANHAIA MELLO,03,R PINHEIRO GUIMARAES,AMBOS
2014,Santo Amaro,07,AV INTERLAGOS,03,AV YERVANT KISSAJIKIAN,AMBOS
2014,Santo Amaro,07,AV ROQUE PETRONI JUNIOR,03,R JOAO DE LACERDA SOARES,AMBOS
2014,Santo Amaro,07,R VISC.DE TAUNAY,03,ALTURA DO NÚMERO 507,UNICO
2014,Vila Mariana,07,AV IBIRAPUERA,03,AV JANDIRA,BAIRRO/CENTRO
2014,Vila Mariana,07,AV PROF ASCENDINO REIS,03,PC JUCA MULATO,CENTRO/BAIRRO
2014,Vila Mariana,07,AV PROF ASCENDINO REIS,03,AV ONZE DE JUNHO,CENTRO/BAIRRO
2014,Vila Mariana,07,R GAL CHAGAS SANTOS,03,AV PROF ABRAAO DE MORAIS,CENTRO/BAIRRO
2014,Cidade Ademar,11,AV INTERLAGOS,03,R ENG DAGOBERTO SALLES FILHO,CENTRO/BAIRRO
2014,M'Boi Mirim,11,AV GUARAPIRANGA,03,AV GUIDO CALOI,BAIRRO/CENTRO
2014,Santo Amaro,11,R VISC.DE TAUNAY,03,ALTURA DO NÚMERO 507,AMBOS
2014,Santana,12,AV CRUZEIRO DO SUL,03,R TAPAJOS,SANTANA/IPIRANGA
2014,Itaquera,12,R DR LUIZ AYRES,03,R ENG SIDNEY APARECIDO DE MORAES,BAIRRO/CENTRO - CORREDOR DE ÔNIBUS
2014,M'Boi Mirim,12,AV GUARAPIRANGA,03,R PTOLOMEU,AMBOS
2014,M'Boi Mirim,12,AV GUIDO CALOI,03,ALTURA DO NÚMERO 145,CASTELO/INTERLAGOS
2014,M'Boi Mirim,12,ES M BOI MIRIM,03,R DANIEL KLEIN,NAO INFORMADO
2014,M'Boi Mirim,12,AV GUIDO CALOI,03,PTE JOAO DIAS,NAO INFORMADO
2014,Santo Amaro,12,AV DAS NACOES UNIDAS,03,AV MARIO LOPES LEAO,AMBOS
2014,Santo Amaro,12,AV VITOR MANZINI,03,R CRISTALINO ROLIM DE FREITAS,BAIRRO/CENTRO
2014,Santo Amaro,12,AV DAS NACOES UNIDAS,03,AV PE JOSE MARIA,INTERLAGOS/CASTELO
2014,Ipiranga,12,AV PROF ABRAAO DE MORAIS,03,R FREI ROLIM,AMBOS
2014,Ipiranga,12,CV MARIA MALUF,03,ALTURA DO NÚMERO 1,ANCHIETA/IMIGRANTES
2014,Vila Mariana,12,AV PROF ABRAAO DE MORAIS,03,VD MIN ALIOMAR BALEEIRO,S PAULO/SANTOS
2014,Sé,14,R S CARLOS DO PINHAL,03,VD PROF BERNARDINO TRANCHESI,UNICO
2014,Sé,14,VD DR PLINIO DE QUEIROZ,03,ALTURA DO NÚMERO 1,CENTRO/BAIRRO
